recipe_id,recipe_name,recipe_url,ingredients,cook_time,calorie_count,review_count,overall_rating
76760,bubbe-zlatas-chicken-soup,https://www.allrecipes.com/recipe/76760/bubbe-zlatas-chicken-soup/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76761,caribbean-callaloo-and-crab,https://www.allrecipes.com/recipe/76761/caribbean-callaloo-and-crab/,"['18 taro leaves', '12 pods okra, finely chopped', '1 large onion, chopped', '4 sprigs fresh thyme', '6 cloves garlic, crushed', ""4 ounces salted pig's tail (optional)"", '1/2 cup peeled, cubed pumpkin', '1 cup water', '1 habanero pepper', '3 cups coconut milk', '4 blue crabs, cleaned and chopped', 'salt to taste', '4 green onions, chopped']",1 h 20 m,259  cals,3 reviews,4.199999809
76762,kerrys-turkey-chili,https://www.allrecipes.com/recipe/76762/kerrys-turkey-chili/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76763,mediterranean-salmon,https://www.allrecipes.com/recipe/76763/mediterranean-salmon/,"['1/2 cup olive oil', '1/4 cup balsamic vinegar', '4 cloves garlic, pressed', '4 (3 ounce) fillets salmon', '1 tablespoon chopped fresh cilantro', '1 tablespoon chopped fresh basil', '1 1/2 teaspoons garlic salt']",25 m,391  cals,160 reviews,4.431111336
76764,barbie-butterfly-cakes,https://www.allrecipes.com/recipe/76764/barbie-butterfly-cakes/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76765,gingerbread-trees,https://www.allrecipes.com/recipe/76765/gingerbread-trees/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76766,flan-de-queso,https://www.allrecipes.com/recipe/76766/flan-de-queso/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76767,mexican-casserole-duplicate-1072004-13545-am,https://www.allrecipes.com/recipe/76767/mexican-casserole-duplicate-1072004-13545-am/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76768,homade-flour-tortillas,https://www.allrecipes.com/recipe/76768/homade-flour-tortillas/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76769,ultimate-chicken-cordon-bleusaltimbocca,https://www.allrecipes.com/recipe/76769/ultimate-chicken-cordon-bleusaltimbocca/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76770,spicy-garlic-mayonnaise-dip,https://www.allrecipes.com/recipe/76770/spicy-garlic-mayonnaise-dip/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76771,mexican-dorito-pie,https://www.allrecipes.com/recipe/76771/mexican-dorito-pie/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76772,kartoffel-salad,https://www.allrecipes.com/recipe/76772/kartoffel-salad/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76773,low-carb-praline-pumpkin-pie,https://www.allrecipes.com/recipe/76773/low-carb-praline-pumpkin-pie/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76774,creamy-baked-chicken-thighs,https://www.allrecipes.com/recipe/76774/creamy-baked-chicken-thighs/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76775,greek-squid-soupies,https://www.allrecipes.com/recipe/76775/greek-squid-soupies/,"['2 pounds squid - tentacles and tubes, cleaned and cut into chunks', '2 medium onions, finely chopped', '2 bay leaves', '5 whole cloves', '1 (3 inch) cinnamon stick', '2 cups dry red wine', '1/3 cup olive oil', '1/3 cup malt vinegar', '1/4 teaspoon ground black pepper']",1 h 30 m,446  cals,9 reviews,4.090909004
76776,lemon-oven-roasted-potatoes,https://www.allrecipes.com/recipe/76776/lemon-oven-roasted-potatoes/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76777,bacon-avocado-and-cheese-omelet,https://www.allrecipes.com/recipe/76777/bacon-avocado-and-cheese-omelet/,"['Salsa:', '2 cups finely chopped tomatoes, seeded', '1/2 cup finely chopped onion', '2 jalapeno peppers, or to taste, seeded and minced', '4 tablespoons minced fresh cilantro', 'Salt and pepper to taste', 'Omelet:', '3 tablespoons fresh lime or lemon juice', '12 large eggs', '6 tablespoons water', 'Salt and pepper to taste', '3 tablespoons Crisco® Baking Sticks All-Vegetable Shortening', '9 slices lean bacon, cooked and crumbled', '2 small avocados, peeled and cut into 1/2-inch pieces', '1 1/2 cups coarsely grated Monterey Jack cheese']",,661  cals,9 reviews,4.666666508
76778,slow-cook-thai-chicken,https://www.allrecipes.com/recipe/76778/slow-cook-thai-chicken/,"['6 skinless, boneless chicken breast halves - cut into 1/2 inch strips', '1 large red bell pepper, seeded and sliced into strips', '1 large onion, coarsely chopped', '1/2 cup chicken broth', '1/4 cup soy sauce', '1 tablespoon ground cumin', '3 cloves garlic, minced', '1/2 teaspoon red pepper flakes', 'salt and pepper to taste', '2 tablespoons cornstarch', '2/3 cup creamy peanut butter', '1 tablespoon soy sauce', '1/4 cup lime juice', '3 green onion, chopped', '1/4 cup chopped fresh cilantro', '1/2 cup chopped roasted peanuts']",5 h 20 m,408  cals,290 reviews,3.784152985
76779,thai-red-curry,https://www.allrecipes.com/recipe/76779/thai-red-curry/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76780,double-decadence-chocolate-cake,https://www.allrecipes.com/recipe/76780/double-decadence-chocolate-cake/,"['Ingredients for cake:', '1/2 cup semi-sweet chocolate chips', '1 1/2 cups hot coffee', '3 cups sugar', '2 1/2 cups all-purpose flour', '1 1/2 cups unsweetened cocoa powder (not Dutch process)', '2 teaspoons baking soda', '3/4 teaspoon baking powder', '1 1/4 teaspoons salt', '3 large eggs', '3/4 cup CRISCO® Oil', '1 1/2 cups buttermilk', '1 teaspoon vanilla', 'Ingredients for icing:', '2 cups semi-sweet chocolate chips', '1 cup heavy cream', '2 tablespoons sugar', '2 tablespoons light corn syrup', '1/4 cup Butter Flavor CRISCO® All-Vegetable Shortening']",,755  cals,1 reviews,1
76781,peanut-butter-bars-duplicate-1072004-13651-am,https://www.allrecipes.com/recipe/76781/peanut-butter-bars-duplicate-1072004-13651-am/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76782,double-peanut-snack-mix-ii,https://www.allrecipes.com/recipe/76782/double-peanut-snack-mix-ii/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76783,jif-peanut-butter-granola,https://www.allrecipes.com/recipe/76783/jif-peanut-butter-granola/,"['2/3 cup JIF® Creamy Peanut Butter', '2/3 cup honey', '1/2 teaspoon ground cinnamon', '1 teaspoon vanilla', '4 cups uncooked rolled oats', '1 cup raisins', '1 cup peanuts', '1/2 cup dried figs, snipped']",,284  cals,24 reviews,4.428571224
76784,fantastic-french-toast,https://www.allrecipes.com/recipe/76784/fantastic-french-toast/,"['4 eggs', '1/4 cup milk', '1 teaspoon vanilla', 'Dash salt', '1 tablespoon butter or margarine', '4 slices bread', '1/4 cup chopped peanuts', '3/4 cup maple-flavored syrup', '1/2 cup JIF® Creamy Peanut Butter']",,586  cals,5 reviews,4
76785,peanut-butter-puffs,https://www.allrecipes.com/recipe/76785/peanut-butter-puffs/,"['2 cups sifted all-purpose flour', '1/2 cup sugar', '2 1/2 teaspoons baking powder', '1/2 teaspoon salt', '1/2 cup JIF® Crunchy Peanut Butter', '2 tablespoons butter or margarine', '1 cup milk', '2 beaten eggs', ""1/2 cup SMUCKER'S® Currant Jelly, melted"", '1/2 cup finely chopped peanuts']",17 m,188  cals,1 reviews,3
76786,easy-peanut-pasta-twists,https://www.allrecipes.com/recipe/76786/easy-peanut-pasta-twists/,"['1 cup JIF® Creamy Peanut Butter', '1/2 cup warm water', '1/2 cup ketchup', '1 tablespoon soy sauce', '1 teaspoon garlic powder', '1/2 tablespoon rice wine vinegar', '1 pound uncooked pasta twists', '1/2 cup chopped red bell pepper']",,820  cals,8 reviews,3.444444418
76787,easy-peanut-pasta-twists-provided-by-jif-duplicate-1072004-13716-am,https://www.allrecipes.com/recipe/76787/easy-peanut-pasta-twists-provided-by-jif-duplicate-1072004-13716-am/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76788,grilled-salmon-with-peanut-hoisin-sauce,https://www.allrecipes.com/recipe/76788/grilled-salmon-with-peanut-hoisin-sauce/,"['1/2 cup JIF® Creamy Peanut Butter', '1/2 cup hoisin sauce', '1/2 cup finely chopped onions', '1/4 cup rice wine vinegar', '1/2 cup water', '2 cloves minced garlic', '4 (6 ounce) salmon fillets', 'CRISCO® Cooking Spray', 'Salt and pepper', '1/2 cup chopped scallions']",,545  cals,14 reviews,4.625
76789,peanut-vegetable-curry-wraps,https://www.allrecipes.com/recipe/76789/peanut-vegetable-curry-wraps/,"['2 tablespoons CRISCO® Canola Oil', '4 cloves garlic, minced', '1 cup chopped onions', '1 tablespoon curry powder', '3/4 cup chopped cauliflower', '3/4 cup chopped broccoli', '1/2 cup shredded carrots', 'Salt and pepper to taste', '1/2 cup chopped ripe tomatoes', '1/2 cup JIF® Creamy Peanut Butter', '8 tortillas or chapati', 'Plain yogurt or sour cream', '3 scallions, chopped']",,380  cals,14 reviews,4
76790,peanut-butter-logs,https://www.allrecipes.com/recipe/76790/peanut-butter-logs/,"['1 cup JIF® Crunchy Peanut Butter', '2 tablespoons butter or margarine, softened', '1 1/4 cups sifted powdered sugar', '3 cups crisp rice cereal', 'Chopped peanuts']",,433  cals,2 reviews,4.5
76791,creole-black-eyed-peas-and-rice,https://www.allrecipes.com/recipe/76791/creole-black-eyed-peas-and-rice/,"['1 pound lean ground beef', '2 small onions, chopped', '1 cup chopped green bell pepper', '1 cup long grain white rice', '2 cups water', '1 tablespoon Creole seasoning', '1 teaspoon ground black pepper', '1/2 teaspoon garlic powder', '2 (15.5 ounce) cans black-eyed peas, drained']",55 m,388  cals,84 reviews,4.32631588
76792,alfredo-sauce-duplicate-1072004-13739-am,https://www.allrecipes.com/recipe/76792/alfredo-sauce-duplicate-1072004-13739-am/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76793,pizza-pouches,https://www.allrecipes.com/recipe/76793/pizza-pouches/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76794,angel-food-fruit-salad,https://www.allrecipes.com/recipe/76794/angel-food-fruit-salad/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76795,low-fat-apple-crisp,https://www.allrecipes.com/recipe/76795/low-fat-apple-crisp/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76796,quick-and-easy-chicken-cacciatore,https://www.allrecipes.com/recipe/76796/quick-and-easy-chicken-cacciatore/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76797,easy-turkey-spinach-enchiladas,https://www.allrecipes.com/recipe/76797/easy-turkey-spinach-enchiladas/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76798,caramel-martini,https://www.allrecipes.com/recipe/76798/caramel-martini/,"['1/4 cup vanilla flavored vodka', '2 tablespoons butterscotch schnapps', '1 tablespoon iced tea', '1 cup ice cubes', '1 tablespoon caramel ice cream topping']",5 m,,8 reviews,1.75
76799,candy-cane-martini,https://www.allrecipes.com/recipe/76799/candy-cane-martini/,"['3 fluid ounces rum', '2 fluid ounces peppermint schnapps', '1/2 fluid ounce grenadine syrup', '1 small candy cane']",5 m,,8 reviews,2.700000048
76800,frosty-martini,https://www.allrecipes.com/recipe/76800/frosty-martini/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76801,bellini-meanie-martini,https://www.allrecipes.com/recipe/76801/bellini-meanie-martini/,"['1/4 cup good quality vodka', '2 fluid ounces peach schnapps', '1 cup ice cubes', '2 fluid ounces champagne', '3 fresh raspberries for garnish']",5 m,,23 reviews,4.29629612
76802,astro-pop-martini,https://www.allrecipes.com/recipe/76802/astro-pop-martini/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76803,maui-martini,https://www.allrecipes.com/recipe/76803/maui-martini/,"['1 (1.5 fluid ounce) jigger best-quality vodka', '2 (1.5 fluid ounce) jiggers coconut flavored rum', '1 (1.5 fluid ounce) jigger banana liqueur', 'ice cubes', '1 fresh pineapple spear or ring for garnish']",5 m,,8 reviews,3.5
76804,carmel-apple-martini,https://www.allrecipes.com/recipe/76804/carmel-apple-martini/,"['2 fluid ounces best-quality vodka', '1 fluid ounce sour apple schnapps', '1/2 fluid ounce butterscotch schnapps', '1 cup crushed ice', '1 slice dried apple']",5 m,,32 reviews,3.676470518
76805,bottlecap-martini,https://www.allrecipes.com/recipe/76805/bottlecap-martini/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76806,thai-inspired-chicken-and-vegetable-soup,https://www.allrecipes.com/recipe/76806/thai-inspired-chicken-and-vegetable-soup/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76807,lavatini,https://www.allrecipes.com/recipe/76807/lavatini/,"['1 fluid ounce raspberry flavored liqueur', '1 tablespoon honey', '4 fluid ounces currant or raspberry flavored vodka', '1 cup ice cubes']",5 m,,3 reviews,3.25
76808,italian-sausage-peppers-and-onions,https://www.allrecipes.com/recipe/76808/italian-sausage-peppers-and-onions/,"['6 (4 ounce) links sweet Italian sausage', '2 tablespoons butter', '1 yellow onion, sliced', '1/2 red onion, sliced', '4 cloves garlic, minced', '1 large red bell pepper, sliced', '1 green bell pepper, sliced', '1 teaspoon dried basil', '1 teaspoon dried oregano', '1/4 cup white wine']",40 m,461  cals,1081 reviews,4.705304623
76809,rudolph-tini,https://www.allrecipes.com/recipe/76809/rudolph-tini/,"['2 fluid ounces vodka', '1 fluid ounce hazelnut liqueur, such as Frangelico', '1 fluid ounce coconut flavored rum', '1 fluid ounce half-and-half cream', '2 (4 inch) cinnamon sticks', '1 maraschino cherry']",5 m,,11 reviews,3.727272749
76810,montigott,https://www.allrecipes.com/recipe/76810/montigott/,"['2 (10.75 ounce) cans condensed tomato soup', '2 (15 ounce) cans tomato sauce', '2 (6 ounce) cans tomato paste', '1 pound turkey sweet Italian sausages, casings removed', '1 pound turkey hot Italian sausages, casings removed', '1 1/2 (16 ounce) packages mostaccioli pasta', '1/2 cup milk', '2 (16 ounce) packages shredded mozzarella cheese']",6 h 30 m,447  cals,10 reviews,4.133333206
76811,lemon-dill-rice,https://www.allrecipes.com/recipe/76811/lemon-dill-rice/,"['3 tablespoons butter', '1 large onion, minced', '2 cups long-grain white rice', '4 cups water', '1/4 cup fresh lemon juice', '2 tablespoons salt', '2 tablespoons dill seed', '1/2 teaspoon grated lemon zest', '1 teaspoon chopped fresh parsley for garnish']",1 h 10 m,222  cals,41 reviews,4.117647171
76812,lemony-chicken-and-linguini,https://www.allrecipes.com/recipe/76812/lemony-chicken-and-linguini/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76813,brownie-cheesecake-bars,https://www.allrecipes.com/recipe/76813/brownie-cheesecake-bars/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76814,ellens-cabbage-rolls,https://www.allrecipes.com/recipe/76814/ellens-cabbage-rolls/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76815,filled-butterhorn-cookies,https://www.allrecipes.com/recipe/76815/filled-butterhorn-cookies/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76816,chicken-mozzarella-show-off,https://www.allrecipes.com/recipe/76816/chicken-mozzarella-show-off/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76817,pumkin-soup,https://www.allrecipes.com/recipe/76817/pumkin-soup/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76818,spaghetti-pie-duplicate-1082004-13646-am,https://www.allrecipes.com/recipe/76818/spaghetti-pie-duplicate-1082004-13646-am/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76819,the-best-lemon-meringue-pie-ever,https://www.allrecipes.com/recipe/76819/the-best-lemon-meringue-pie-ever/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76820,sixty-second-smores,https://www.allrecipes.com/recipe/76820/sixty-second-smores/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76821,mini-sweet-potato-pies,https://www.allrecipes.com/recipe/76821/mini-sweet-potato-pies/,"['3/4 pound sweet potato, peeled and diced', '1 (9 inch) refrigerated pie crust', '3/4 cup evaporated skim milk', '2 egg whites', '1/4 cup white sugar', '2 tablespoons brown sugar', '3/4 teaspoon ground cinnamon', '1/8 teaspoon ground nutmeg', '1/8 teaspoon ground cloves', '1/4 cup halved cranberries (optional)']",30 m,69  cals,46 reviews,4.583333492
76822,grandmas-drop-sugar-cookies,https://www.allrecipes.com/recipe/76822/grandmas-drop-sugar-cookies/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76823,delicous-peanut-butter-cookies,https://www.allrecipes.com/recipe/76823/delicous-peanut-butter-cookies/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76824,pinwheel-lasagna,https://www.allrecipes.com/recipe/76824/pinwheel-lasagna/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76825,heidelberg-popovers,https://www.allrecipes.com/recipe/76825/heidelberg-popovers/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76826,mexican-dips,https://www.allrecipes.com/recipe/76826/mexican-dips/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76827,pot-roast-giuseppe,https://www.allrecipes.com/recipe/76827/pot-roast-giuseppe/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76828,jumbo-mm-oatmeal-cookies,https://www.allrecipes.com/recipe/76828/jumbo-mm-oatmeal-cookies/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76829,caesar-salad-in-crouton-cups,https://www.allrecipes.com/recipe/76829/caesar-salad-in-crouton-cups/,"['CRISCO® Butter Flavor No-Stick Cooking Spray', '12 slices white bread', '1 teaspoon garlic salt', '1 teaspoon thyme', '1 teaspoon rosemary', '1/2 teaspoon cracked black pepper', '4 cups romaine lettuce, finely sliced into 1/8 inch strips', '2 green onions, thinly sliced, plus additional for garnish', 'Caesar Salad dressing, to taste', 'Shredded Parmesan cheese']",,119  cals,0 reviews,0
