recipe_id,recipe_url,calories,fat,carb,protein,cholesterol,sodium
254653,https://www.allrecipes.com/recipe/254653/blueberry-breakfast-rolls/,216 calories;,1.7 ,43.3,6.3 ,32 ,16 
254654,https://www.allrecipes.com/recipe/254654/blueberry-habanero-salsa/,54 calories;,0.1 ,13.7,0.4 ,0 ,18 
254655,https://www.allrecipes.com/recipe/254655/chocolate-blueberry-torte-gluten-free/,218 calories;,4.2 ,42.1,6.4 ,123 ,176 
254656,https://www.allrecipes.com/recipe/254656/fresh-blueberry-pasta-salad/,325 calories;,14.8 ,39.3,11.8 ,28 ,416 
254657,https://www.allrecipes.com/recipe/254657/grilled-octopus-salad-with-marinated-figs-and-ginger-lime-dressing/,169 calories;,6.4 ,12.4,14.9 ,42 ,405 
254658,https://www.allrecipes.com/recipe/254658/cottage-cheese/,122 calories;,4.8 ,11.4,8.1 ,20 ,255 
254659,https://www.allrecipes.com/recipe/254659/kosher-wine-and-pepper-steaks-with-chard/,230 calories;,16 ,5.5,15.5 ,51 ,277 
254660,https://www.allrecipes.com/recipe/254660/harvest-pasta-with-kale-and-swiss-chard/,526 calories;,12.2 ,85.6,19.3 ,37 ,145 
254661,https://www.allrecipes.com/recipe/254661/chuck-ts-beef-and-swiss-chard-soup/,301 calories;,9.2 ,33.3,21.6 ,48 ,1570 
254662,https://www.allrecipes.com/recipe/254662/sauteed-swiss-chard-with-mushrooms-and-roasted-red-peppers/,150 calories;,10.4 ,7.8,2.3 ,0 ,205 
254663,https://www.allrecipes.com/recipe/254663/swiss-chard-cakes/,241 calories;,14.5 ,20.4,7.4 ,51 ,369 
254664,https://www.allrecipes.com/recipe/254664/brads-slow-cooker-chicken-parmesan/,1051 calories;,46.8 ,99,56.7 ,243 ,2685 
254665,https://www.allrecipes.com/recipe/254665/roasted-poblano-corn-chowder/,392 calories;,10.1 ,70.8,11.6 ,7 ,828 
254666,https://www.allrecipes.com/recipe/254666/summer-corn-chowder/,441 calories;,17.8 ,65.3,10.7 ,30 ,572 
254667,https://www.allrecipes.com/recipe/254667/easy-tomato-corn-chowder/,529 calories;,34.4 ,51.5,9.5 ,17 ,1949 
254668,https://www.allrecipes.com/recipe/254668/shrimp-corn-chowder/,366 calories;,11.5 ,40.3,30.1 ,199 ,838 
254669,https://www.allrecipes.com/recipe/254669/raspberry-peach-jam/,72 calories;,0 ,18.6,0.1 ,0 ,< 1 
254670,https://www.allrecipes.com/recipe/254670/strawberry-peach-jam/,665 calories;,0 ,171.5,0.3 ,0 ,22 
254671,https://www.allrecipes.com/recipe/254671/mikes-peach-crisp/,291 calories;,17.2 ,32.8,2.9 ,31 ,162 
254672,https://www.allrecipes.com/recipe/254672/nesquik-brownie-in-a-mug/,471 calories;,28.2 ,50.5,4.2 ,0 ,219 
254673,https://www.allrecipes.com/recipe/254673/spiralized-chili-limon-cucumber-salad/,23 calories;,0.2 ,5.7,1 ,0 ,84 
254674,https://www.allrecipes.com/recipe/254674/raw-no-bake-dark-chocolate-mint/,170 calories;,8.8 ,22.3,3.8 ,0 ,64 
254675,https://www.allrecipes.com/recipe/254675/vegan-tropical-smoothie/,492 calories;,19.6 ,83.5,7.3 ,0 ,16 
254676,https://www.allrecipes.com/recipe/254676/vegan-granola-bars/,163 calories;,4.8 ,28.3,4.3 ,0 ,39 
254677,https://www.allrecipes.com/recipe/254677/banana-coconut-cake-with-vanilla-glaze/,168 calories;,6.9 ,25.1,2.8 ,28 ,176 
254678,https://www.allrecipes.com/recipe/254678/pineapple-lavender-mint-spritzer-with-lavender-agave-simple-syrup/,231 calories;,0.2 ,60.2,0.9 ,0 ,11 
254679,https://www.allrecipes.com/recipe/254679/spiked-tropical-ice-pops/,195 calories;,12.7 ,13.7,1.1 ,20 ,26 
254681,https://www.allrecipes.com/recipe/254681/15-minute-pickled-beets-kitchen-hack-version/,68 calories;,0 ,17.4,0.3 ,0 ,149 
254682,https://www.allrecipes.com/recipe/254682/hacked-alfredo-sauce/,205 calories;,15.9 ,8.8,6.8 ,30 ,200 
254683,https://www.allrecipes.com/recipe/254683/daddios-hacked-orange-julius/,284 calories;,8.8 ,48.3,5 ,69 ,45 
254684,https://www.allrecipes.com/recipe/254684/croatian-stuffed-peppers-in-tomato-sauce/,463 calories;,30.2 ,24.4,25.5 ,140 ,1045 
254685,https://www.allrecipes.com/recipe/254685/chicken-cacciatore-pasta/,631 calories;,26.4 ,54.5,44.3 ,117 ,1457 
254686,https://www.allrecipes.com/recipe/254686/honey-ginger-kale-salad/,89 calories;,5.1 ,10,2.8 ,0 ,111 
254687,https://www.allrecipes.com/recipe/254687/easy-asian-cole-slaw/,126 calories;,7.2 ,14.3,3.1 ,0 ,376 
254688,https://www.allrecipes.com/recipe/254688/baby-bok-choy-and-shiitake-stir-fry/,95 calories;,5.4 ,7.2,3.3 ,< 1 ,407 
254689,https://www.allrecipes.com/recipe/254689/three-bean-vegetarian-chili/,377 calories;,11.3 ,55.7,15.2 ,0 ,1060 
254690,https://www.allrecipes.com/recipe/254690/no-fuss-hummus/,259 calories;,15.3 ,25.3,5.5 ,0 ,402 
254691,https://www.allrecipes.com/recipe/254691/isas-french-onion-dip/,117 calories;,6.2 ,12.3,4 ,0 ,304 
254692,https://www.allrecipes.com/recipe/254692/crazy-creamy-chickpea-curry/,419 calories;,11.9 ,70.1,10.8 ,0 ,745 
254693,https://www.allrecipes.com/recipe/254693/mac-and-shews-vegan-mac-and-cheese/,430 calories;,16.8 ,57.2,17.6 ,0 ,525 
254694,https://www.allrecipes.com/recipe/254694/ruths-eggplant-caponata/,60 calories;,2.4 ,8,1 ,0 ,216 
254695,https://www.allrecipes.com/recipe/254695/cheddar-ramen-noodle-wedge-with-fried-eggs/,383 calories;,31.1 ,4.7,20.7 ,243 ,836 
254696,https://www.allrecipes.com/recipe/254696/pea-and-pancetta-ramen-risotto/,297 calories;,20.4 ,15.4,13.2 ,35 ,746 
254697,https://www.allrecipes.com/recipe/254697/stir-fried-beef-and-broccoli-with-crisp-ramen-noodle-cake/,377 calories;,29.3 ,12.8,16.2 ,52 ,563 
254698,https://www.allrecipes.com/recipe/254698/cheesy-spinach-ramen-frittata/,370 calories;,26.9 ,14.7,21.7 ,355 ,778 
254699,https://www.allrecipes.com/recipe/254699/italian-bean-ramen/,231 calories;,9.5 ,28.7,7.5 ,4 ,771 
254700,https://www.allrecipes.com/recipe/254700/perfect-lasagna-bolognese/,648 calories;,33.8 ,46.1,35.8 ,121 ,689 
254701,https://www.allrecipes.com/recipe/254701/halloumi-salad/,316 calories;,23.6 ,14.7,13.8 ,37 ,688 
254702,https://www.allrecipes.com/recipe/254702/black-olive-and-mediterranean-spice-bread/,232 calories;,7.8 ,34.9,5.6 ,3 ,392 
254703,https://www.allrecipes.com/recipe/254703/mediterranean-date-bar-cookie/,173 calories;,4.7 ,33,1.7 ,11 ,219 
254704,https://www.allrecipes.com/recipe/254704/applewood-smoked-candied-bacon-with-honey-habanero-dipping-sauce/,101 calories;,4.4 ,12.1,4 ,12 ,244 
254705,https://www.allrecipes.com/recipe/254705/buffalo-bacon-roll-ups/,155 calories;,7.3 ,14.1,8 ,24 ,531 
254706,https://www.allrecipes.com/recipe/254706/juicy-turkey-ricotta-burgers/,193 calories;,10.3 ,2.5,22.7 ,84 ,255 
254707,https://www.allrecipes.com/recipe/254707/brussels-sprouts-sweet-potato-salad/,120 calories;,5.7 ,16.5,2.5 ,0 ,109 
254708,https://www.allrecipes.com/recipe/254708/the-worlds-best-vegan-melted-cheese/,302 calories;,20.1 ,25.5,6 ,0 ,586 
254709,https://www.allrecipes.com/recipe/254709/whole30-cinnamon-coffee/,12 calories;,0 ,3,0.4 ,0 ,15 
254710,https://www.allrecipes.com/recipe/254710/italian-sausage-and-kale-zuchetti/,386 calories;,24 ,19.6,16.1 ,31 ,841 
254711,https://www.allrecipes.com/recipe/254711/spaghetti-squash-alfredo-with-sausage-and-walnuts/,796 calories;,68.7 ,32.4,21.5 ,70 ,1494 
254712,https://www.allrecipes.com/recipe/254712/tasty-thai-zoodles/,99 calories;,3.7 ,14.3,3.4 ,0 ,1135 
254713,https://www.allrecipes.com/recipe/254713/low-carb-almond-coconut-sandies-keto-gluten-free/,107 calories;,10.5 ,2.7,1.9 ,0 ,105 
254715,https://www.allrecipes.com/recipe/254715/ultimate-jersey-ripper/,513 calories;,29.9 ,46.8,15.1 ,34 ,1417 
254716,https://www.allrecipes.com/recipe/254716/hot-wing-stroganoff/,530 calories;,44.4 ,8.1,24.6 ,124 ,1229 
254717,https://www.allrecipes.com/recipe/254717/quinoa-and-steel-cut-oats-crunchy-granola/,206 calories;,12 ,21.6,4.5 ,0 ,4 
254718,https://www.allrecipes.com/recipe/254718/beef-tinaktak/,562 calories;,41.5 ,24.3,27.4 ,74 ,852 
254719,https://www.allrecipes.com/recipe/254719/braised-chickpeas-in-coconut-milk-with-sweet-potatoes/,587 calories;,28.3 ,84,15.2 ,0 ,1133 
254720,https://www.allrecipes.com/recipe/254720/super-garlicky-paleo-tzatziki/,19 calories;,0.9 ,3.4,0.1 ,0 ,89 
254721,https://www.allrecipes.com/recipe/254721/dairy-free-coconut-flan/,371 calories;,27.6 ,22.2,8.4 ,186 ,104 
254722,https://www.allrecipes.com/recipe/254722/savory-pao-de-queijo-brazilian-cheese-bread/,126 calories;,5.2 ,17.6,2.2 ,16 ,180 
254723,https://www.allrecipes.com/recipe/254723/feijoada-de-domingo-sunday-bean-stew/,845 calories;,39.5 ,61.9,61 ,155 ,2297 
254724,https://www.allrecipes.com/recipe/254724/caipirinha-de-limo-tradicional-classic-brazilian-cocktail/,221 calories;,0.1 ,25.8,0.5 ,0 ,9 
254725,https://www.allrecipes.com/recipe/254725/caipirinha-de-morango-com-kiwi-strawberry-kiwi-cocktail/,231 calories;,0.4 ,29.7,0.9 ,0 ,10 
254726,https://www.allrecipes.com/recipe/254726/waffles-with-caramelized-apples-and-yogurt/,240 calories;,10.4 ,33.8,4.7 ,54 ,226 
254727,https://www.allrecipes.com/recipe/254727/toasts-with-double-blackberries/,111 calories;,1.3 ,15.7,6.7 ,< 1 ,129 
254728,https://www.allrecipes.com/recipe/254728/apple-circles/,161 calories;,4.7 ,24.9,6.7 ,0 ,27 
254729,https://www.allrecipes.com/recipe/254729/frozen-yogurt-drops/,42 calories;,0.4 ,8.2,1.2 ,2 ,20 
254730,https://www.allrecipes.com/recipe/254730/strawberry-peach-smoothie-from-yoplait/,235 calories;,1 ,45.9,9.5 ,2 ,44 
254731,https://www.allrecipes.com/recipe/254731/spiralized-apple-cup/,223 calories;,6.3 ,40.8,3.8 ,5 ,42 
254732,https://www.allrecipes.com/recipe/254732/pear-nachos/,329 calories;,14.7 ,48.9,4.9 ,4 ,156 
254733,https://www.allrecipes.com/recipe/254733/chocolate-date-and-vanilla-pudding/,146 calories;,0.1 ,26.8,9.4 ,0 ,55 
254734,https://www.allrecipes.com/recipe/254734/kahlua-oreo-tiramisu/,629 calories;,44.6 ,46.2,7.6 ,188 ,254 
254735,https://www.allrecipes.com/recipe/254735/boozy-smooth-ice-cream/,291 calories;,17.6 ,25.1,3.4 ,65 ,57 
254736,https://www.allrecipes.com/recipe/254736/fuzzy-beach-balls-cocktail/,465 calories;,0.8 ,62.4,3.3 ,0 ,70 
254737,https://www.allrecipes.com/recipe/254737/refreshing-brazilian-lemonade/,145 calories;,2.8 ,28.2,2.6 ,11 ,48 
254738,https://www.allrecipes.com/recipe/254738/overnight-buckwheat-oats/,215 calories;,8.5 ,29.2,7.6 ,7 ,39 
254739,https://www.allrecipes.com/recipe/254739/dreamsicle-iced-tea-latte/,557 calories;,4.3 ,121,1.7 ,0 ,285 
254740,https://www.allrecipes.com/recipe/254740/vegetable-kottu-roti/,419 calories;,18.6 ,51.3,16.1 ,171 ,577 
254741,https://www.allrecipes.com/recipe/254741/sichuan-szechuan-cold-noodle/,716 calories;,33.4 ,90.1,36.8 ,0 ,1331 
254742,https://www.allrecipes.com/recipe/254742/garadu-baked-yams/,721 calories;,14.9 ,141.4,8 ,0 ,92 
254743,https://www.allrecipes.com/recipe/254743/taameya-egyptian-falafel/,234 calories;,12.2 ,22.8,10.8 ,0 ,359 
254744,https://www.allrecipes.com/recipe/254744/zucchini-chocolate-oatmeal-bites/,83 calories;,5 ,8.6,2.1 ,0 ,32 
254745,https://www.allrecipes.com/recipe/254745/superfood-salad/,462 calories;,16.3 ,62.8,19.9 ,6 ,157 
254746,https://www.allrecipes.com/recipe/254746/superfood-bar/,378 calories;,24.1 ,37.9,8.3 ,0 ,90 
254747,https://www.allrecipes.com/recipe/254747/california-winter-poke/,495 calories;,21.6 ,31.8,44.8 ,77 ,454 
254748,https://www.allrecipes.com/recipe/254748/strawberry-basil-balsamic-martini/,225 calories;,0.7 ,21.5,3 ,0 ,6 
254749,https://www.allrecipes.com/recipe/254749/brazilian-style-carrot-cake-with-chocolate-sauce/,441 calories;,15.7 ,73.1,5.7 ,63 ,179 
254750,https://www.allrecipes.com/recipe/254750/brazilian-crab-cakes-casquinha-de-siri/,119 calories;,10.1 ,4.3,3.9 ,9 ,90 
254751,https://www.allrecipes.com/recipe/254751/brazilian-grilled-salmon-with-mango-salsa/,407 calories;,19.1 ,29.7,30.3 ,83 ,126 
254752,https://www.allrecipes.com/recipe/254752/brigadeiro-chocolate-delights/,97 calories;,3.9 ,14.5,1.5 ,8 ,21 
254753,https://www.allrecipes.com/recipe/254753/fried-rice-cakes-brazilian-style/,59 calories;,2 ,8.2,2 ,19 ,31 
254754,https://www.allrecipes.com/recipe/254754/peruvian-pickled-onions-salsa-criolla/,71 calories;,2.1 ,13.1,2 ,0 ,448 
254755,https://www.allrecipes.com/recipe/254755/sparkling-orange-cream-pie/,236 calories;,8.6 ,38.7,2.6 ,0 ,217 
254756,https://www.allrecipes.com/recipe/254756/middle-eastern-style-marzipan/,278 calories;,21.6 ,17,9.1 ,0 ,16 
254757,https://www.allrecipes.com/recipe/254757/dark-beer-syrup/,376 calories;,0 ,90.9,0.3 ,0 ,2 
254758,https://www.allrecipes.com/recipe/254758/all-root-beer-popsicles/,119 calories;,0 ,30.9,0 ,0 ,26 
254759,https://www.allrecipes.com/recipe/254759/buckwheat-lavender-biscotti/,171 calories;,4.7 ,29.7,3.9 ,36 ,102 
254760,https://www.allrecipes.com/recipe/254760/best-buckwheat-salad/,224 calories;,11.7 ,25.6,6.8 ,12 ,373 
254761,https://www.allrecipes.com/recipe/254761/quinoa-buckwheat-pancakes/,104 calories;,4.6 ,12.6,3.5 ,22 ,292 
254762,https://www.allrecipes.com/recipe/254762/tastee-sandwich/,182 calories;,12.1 ,1.9,15.4 ,53 ,577 
254763,https://www.allrecipes.com/recipe/254763/easy-popsicle-floats/,79 calories;,3.6 ,11.1,1.2 ,15 ,30 
254764,https://www.allrecipes.com/recipe/254764/boozy-mudslide-cheesecake-no-bake/,590 calories;,40.2 ,47.4,6.5 ,83 ,300 
254765,https://www.allrecipes.com/recipe/254765/fried-plantains-with-avocado-dip/,830 calories;,77.4 ,39,1.7 ,2 ,225 
254766,https://www.allrecipes.com/recipe/254766/black-forest-cake-jell-o-shot/,84 calories;,0.9 ,10.7,0.6 ,3 ,31 
254767,https://www.allrecipes.com/recipe/254767/refreshing-corn-salad/,277 calories;,15.9 ,31.9,6.1 ,16 ,540 
254768,https://www.allrecipes.com/recipe/254768/kates-grilled-corn-salad/,136 calories;,6.3 ,15.7,7 ,16 ,438 
254769,https://www.allrecipes.com/recipe/254769/barley-corn-salad/,324 calories;,12.2 ,50.8,8.8 ,0 ,71 
254770,https://www.allrecipes.com/recipe/254770/fresh-cherry-muffins/,182 calories;,6.9 ,28,2.5 ,16 ,187 
254771,https://www.allrecipes.com/recipe/254771/fresh-cherry-pie-filling/,56 calories;,0.2 ,14.1,0.6 ,0 ,2 
254772,https://www.allrecipes.com/recipe/254772/cherry-or-fruit-cobbler/,248 calories;,10.6 ,37.8,2.4 ,22 ,222 
254773,https://www.allrecipes.com/recipe/254773/rainier-cherry-berry-smoothie/,199 calories;,1.1 ,44.7,6.3 ,2 ,62 
254774,https://www.allrecipes.com/recipe/254774/grecian-cherries/,106 calories;,5 ,10.8,5.4 ,18 ,143 
254775,https://www.allrecipes.com/recipe/254775/alyxs-mango-cherry-chicken-salad/,263 calories;,20.2 ,7.6,13.3 ,49 ,170 
254776,https://www.allrecipes.com/recipe/254776/orange-poppy-seed-zucchini-cake/,449 calories;,18.1 ,68.8,5.1 ,40 ,287 
254777,https://www.allrecipes.com/recipe/254777/carrot-zucchini-cake/,740 calories;,42.8 ,86.7,7.1 ,93 ,414 
254778,https://www.allrecipes.com/recipe/254778/vegan-mashed-potatoes-low-fat/,68 calories;,2.5 ,11.3,1.4 ,0 ,327 
254779,https://www.allrecipes.com/recipe/254779/vegan-mashed-potatoes/,303 calories;,13.7 ,41.7,5 ,0 ,54 
254780,https://www.allrecipes.com/recipe/254780/tangy-feta-mashed-potatoes/,323 calories;,15 ,41.3,7.3 ,44 ,360 
254781,https://www.allrecipes.com/recipe/254781/unbelievable-vegan-mashed-potatoes/,232 calories;,9.9 ,31.9,5.2 ,0 ,167 
254782,https://www.allrecipes.com/recipe/254782/vegan-sweet-potato-bread/,295 calories;,12.7 ,44.2,2.6 ,0 ,165 
254783,https://www.allrecipes.com/recipe/254783/green-curry-with-sweet-potato-and-aubergine-eggplant/,277 calories;,19.8 ,25.3,4 ,0 ,189 
254784,https://www.allrecipes.com/recipe/254784/dirty-sauce/,129 calories;,13.9 ,1,0.6 ,12 ,95 
254785,https://www.allrecipes.com/recipe/254785/rich-butter-cream-poached-eggs/,347 calories;,34.2 ,2.6,8.7 ,287 ,238 
254786,https://www.allrecipes.com/recipe/254786/asparagus-omelet/,739 calories;,48.8 ,6.4,67.1 ,532 ,4191 
254787,https://www.allrecipes.com/recipe/254787/keto-brownies/,222 calories;,20.5 ,17.5,5 ,31 ,114 
254788,https://www.allrecipes.com/recipe/254788/low-carb-cream-of-broccoli-soup/,258 calories;,22.8 ,5.5,9.1 ,83 ,458 
254789,https://www.allrecipes.com/recipe/254789/keto-avocado-dessert/,266 calories;,25.7 ,9.7,2.6 ,41 ,18 
254790,https://www.allrecipes.com/recipe/254790/pumpkin-pecan-pie-with-cake-mix/,500 calories;,32.2 ,51.7,5.6 ,64 ,400 
254791,https://www.allrecipes.com/recipe/254791/upside-down-pumpkin-pecan-pie/,616 calories;,42 ,58.9,4.8 ,129 ,501 
254792,https://www.allrecipes.com/recipe/254792/double-layer-pumpkin-pie-cheesecake/,421 calories;,23.1 ,50.9,5 ,33 ,696 
254793,https://www.allrecipes.com/recipe/254793/pumpkin-pie-no-bake-cheesecake/,320 calories;,18.2 ,35.3,5.2 ,36 ,389 
254794,https://www.allrecipes.com/recipe/254794/apple-pumpkin-pie-extravaganza/,398 calories;,18.2 ,55.2,6 ,32 ,421 
254795,https://www.allrecipes.com/recipe/254795/healthy-wild-blueberry-sauce/,75 calories;,0.6 ,20.1,0.6 ,0 ,28 
254796,https://www.allrecipes.com/recipe/254796/easy-blueberry-sauce/,77 calories;,0.1 ,19.7,0.1 ,0 ,< 1 
254797,https://www.allrecipes.com/recipe/254797/fresh-fig-oatmeal-muffins/,82 calories;,1.3 ,16.5,1.8 ,23 ,80 
254798,https://www.allrecipes.com/recipe/254798/figs-and-whipping-cream-bombe/,323 calories;,15.4 ,41.3,6.2 ,136 ,81 
254799,https://www.allrecipes.com/recipe/254799/fig-thumbprint-cookies/,86 calories;,2.7 ,14.6,1.3 ,15 ,49 
254800,https://www.allrecipes.com/recipe/254800/cauliflower-risotto-with-porcini-mushrooms-and-peas/,263 calories;,10.3 ,29.5,16.3 ,26 ,1043 
254801,https://www.allrecipes.com/recipe/254801/whole30-mushroom-and-avocado-appetizer/,29 calories;,2.6 ,1.4,0.6 ,7 ,17 
254802,https://www.allrecipes.com/recipe/254802/easy-flourless-banana-flax-pancakes/,143 calories;,9.4 ,8.7,7.3 ,194 ,214 
254803,https://www.allrecipes.com/recipe/254803/flourless-banana-honey-cake/,186 calories;,10.2 ,23.1,3.4 ,61 ,44 
254804,https://www.allrecipes.com/recipe/254804/chef-johns-nashville-hot-chicken/,1115 calories;,66 ,74.5,53.9 ,258 ,3755 
254805,https://www.allrecipes.com/recipe/254805/zucchini-waffles-green-waffles/,51 calories;,3 ,4.2,2.4 ,46 ,60 
254806,https://www.allrecipes.com/recipe/254806/crack-potatoes/,274 calories;,23.3 ,15,8.9 ,48 ,560 
254807,https://www.allrecipes.com/recipe/254807/crack-burrito/,313 calories;,13.9 ,39.9,8.3 ,0 ,335 
254808,https://www.allrecipes.com/recipe/254808/beef-crack-flanken-style-short-ribs/,373 calories;,29.1 ,12.4,15.6 ,62 ,1754 
254809,https://www.allrecipes.com/recipe/254809/kellys-crack-dip/,247 calories;,22 ,2.4,10 ,63 ,730 
254810,https://www.allrecipes.com/recipe/254810/crack-chicken-casserole/,464 calories;,28 ,19.7,33.3 ,120 ,635 
254811,https://www.allrecipes.com/recipe/254811/loaded-crack-potatoes/,393 calories;,32.9 ,24.8,14.9 ,68 ,664 
254812,https://www.allrecipes.com/recipe/254812/chicken-fajita-pasta-bake/,836 calories;,42.8 ,71.1,43.1 ,153 ,1501 
254813,https://www.allrecipes.com/recipe/254813/shredded-pork-fajita-tacos/,455 calories;,27.8 ,28.9,24.2 ,106 ,1265 
254814,https://www.allrecipes.com/recipe/254814/barbeque-pork-fajitas/,375 calories;,15.2 ,39.1,19.4 ,39 ,664 
254815,https://www.allrecipes.com/recipe/254815/smoky-avocado-fajitas-meatless/,341 calories;,22.2 ,34,5.4 ,0 ,545 
254816,https://www.allrecipes.com/recipe/254816/lemon-dill-salmon-fillet/,283 calories;,18 ,14.4,17.5 ,40 ,537 
254817,https://www.allrecipes.com/recipe/254817/lemon-dill-salmon-with-garlic-white-wine-and-butter-sauce/,316 calories;,21.9 ,6.9,23.2 ,65 ,109 
254818,https://www.allrecipes.com/recipe/254818/quick-taco-bake-pie/,394 calories;,18.8 ,37,19.3 ,75 ,1233 
254819,https://www.allrecipes.com/recipe/254819/taco-bake-casserole/,360 calories;,21.3 ,20.6,20.9 ,65 ,791 
254820,https://www.allrecipes.com/recipe/254820/spicy-black-bean-taco-bake/,349 calories;,18.2 ,28.9,19 ,75 ,749 
254821,https://www.allrecipes.com/recipe/254821/paleo-chicken-with-apple-and-sweet-potato/,225 calories;,3 ,23.5,25.2 ,65 ,134 
254822,https://www.allrecipes.com/recipe/254822/stuffed-cauliflower-rice-peppers-with-chicken-and-mushrooms/,405 calories;,19.8 ,29.3,30.7 ,72 ,747 
254823,https://www.allrecipes.com/recipe/254823/californiamexican-cauliflower-rice-with-avocado-and-kale/,324 calories;,15.2 ,32.7,16.9 ,97 ,846 
254824,https://www.allrecipes.com/recipe/254824/potato-and-corn-chowder-freezer-dump-meal/,237 calories;,9.6 ,36.4,6.1 ,12 ,722 
254825,https://www.allrecipes.com/recipe/254825/ground-cherry-freezer-jam/,125 calories;,0.1 ,31.6,0.8 ,0 ,29 
254826,https://www.allrecipes.com/recipe/254826/healthy-freezer-pancakes/,142 calories;,5.9 ,20.4,2.9 ,0 ,279 
254827,https://www.allrecipes.com/recipe/254827/freezer-pear-honey-jam/,148 calories;,0.1 ,39,0.5 ,0 ,1 
254828,https://www.allrecipes.com/recipe/254828/mason-jar-eggs/,316 calories;,19.1 ,10.1,25.8 ,391 ,489 
254829,https://www.allrecipes.com/recipe/254829/grilled-spiral-chicken-skewers/,165 calories;,3.7 ,4.7,26 ,69 ,480 
254830,https://www.allrecipes.com/recipe/254830/lemon-coconut-cleanser/,79 calories;,7 ,6.4,1 ,0 ,18 
254831,https://www.allrecipes.com/recipe/254831/clean-ranch-dressing/,16 calories;,1.6 ,0.4,0.2 ,0 ,45 
254832,https://www.allrecipes.com/recipe/254832/clean-banana-oat-cookies/,55 calories;,1 ,10.1,1.8 ,16 ,53 
254833,https://www.allrecipes.com/recipe/254833/sweet-potato-toast/,131 calories;,2.5 ,24.2,3.1 ,< 1 ,223 
254834,https://www.allrecipes.com/recipe/254834/low-carb-cauliflower-crust-breakfast-pie/,334 calories;,27.7 ,7.2,15.5 ,179 ,604 
254835,https://www.allrecipes.com/recipe/254835/peas-and-pesto-pasta-primavera/,348 calories;,11 ,51.2,12.6 ,9 ,297 
254836,https://www.allrecipes.com/recipe/254836/veggie-packed-bolognese/,312 calories;,6 ,55.2,11 ,2 ,567 
254837,https://www.allrecipes.com/recipe/254837/barilla-tomato-basil-mac-cheese/,337 calories;,9.2 ,50.2,14.9 ,30 ,400 
254838,https://www.allrecipes.com/recipe/254838/barilla-spicy-sriracha-pasta-bowl/,345 calories;,6 ,66,10.4 ,0 ,692 
254839,https://www.allrecipes.com/recipe/254839/barilla-pick-your-pizza-pasta/,618 calories;,31.6 ,53.1,29.7 ,80 ,1431 
254840,https://www.allrecipes.com/recipe/254840/roasted-broccoli-alfredo-pasta-with-pistachio-crumble/,379 calories;,14.5 ,54.1,13 ,8 ,352 
254841,https://www.allrecipes.com/recipe/254841/brunch-worthy-spaghetti-and-eggs/,408 calories;,13.6 ,54.3,18.3 ,200 ,549 
254842,https://www.allrecipes.com/recipe/254842/barilla-super-green-pasta/,252 calories;,4 ,45.1,8.3 ,1 ,119 
254843,https://www.allrecipes.com/recipe/254843/barilla-chickpeas-and-pasta/,373 calories;,7.3 ,66.3,12.9 ,8 ,640 
254844,https://www.allrecipes.com/recipe/254844/halloween-candy-corn-jell-o-shots/,202 calories;,2.1 ,22.4,3.3 ,8 ,81 
254845,https://www.allrecipes.com/recipe/254845/peanut-butter-freezer-fudge-2-ingredient/,241 calories;,16.3 ,19.5,8.1 ,0 ,150 
254846,https://www.allrecipes.com/recipe/254846/tilapia-in-stewed-tomatoes/,138 calories;,1.7 ,6.3,23.9 ,41 ,274 
254847,https://www.allrecipes.com/recipe/254847/easiest-dipping-sauce/,44 calories;,3.9 ,2,0.5 ,2 ,232 
254848,https://www.allrecipes.com/recipe/254848/three-ingredient-buttermilk-cornbread/,157 calories;,2.6 ,28.6,4.2 ,2 ,50 
254849,https://www.allrecipes.com/recipe/254849/no-bake-energy-bars-with-honey/,263 calories;,13.4 ,30.2,7.6 ,0 ,64 
254850,https://www.allrecipes.com/recipe/254850/chocolate-peanut-butter-cornflake-cookies/,108 calories;,5.6 ,15.5,1.7 ,0 ,65 
254851,https://www.allrecipes.com/recipe/254851/kagianas-greek-eggs-and-tomato/,295 calories;,23.8 ,7.9,14.2 ,372 ,201 
254852,https://www.allrecipes.com/recipe/254852/superfood-green-smoothie/,175 calories;,6.3 ,27.4,5.9 ,2 ,54 
254853,https://www.allrecipes.com/recipe/254853/aunt-doras-colombian-chicken-with-potatoes/,357 calories;,14.1 ,33.8,24.2 ,71 ,716 
254854,https://www.allrecipes.com/recipe/254854/rice-and-veggie-salad-with-knorr-sides/,155 calories;,7.6 ,10.9,5.8 ,< 1 ,32 
254855,https://www.allrecipes.com/recipe/254855/banana-gravy/,19 calories;,0.2 ,4.3,0.4 ,< 1 ,3 
254856,https://www.allrecipes.com/recipe/254856/ethiopian-firfir-with-dried-beef-quanta-firfir/,463 calories;,31 ,22.7,23.8 ,96 ,3031 
254857,https://www.allrecipes.com/recipe/254857/south-african-sugar-bean-soup/,473 calories;,14.9 ,51.8,30.1 ,53 ,1106 
254858,https://www.allrecipes.com/recipe/254858/south-african-milk-tart/,254 calories;,8.1 ,40.9,4.9 ,40 ,178 
254859,https://www.allrecipes.com/recipe/254859/spring-veggie-galette/,315 calories;,22.1 ,24.4,6.6 ,97 ,311 
254860,https://www.allrecipes.com/recipe/254860/doughnut-grilled-cheese-sandwich/,543 calories;,40.6 ,27.8,17.9 ,98 ,746 
