recipe_id,recipe_url,calories,fat,carb,protein,cholesterol,sodium
223173,https://www.allrecipes.com/recipe/223173/carne-asada-tacos-or-al-pastor-tacos/,400 calories;,8.8 ,53.9,26.7 ,36 ,1337 
223174,https://www.allrecipes.com/recipe/223174/grilled-chicken-with-spicy-mango-glaze/,718 calories;,38.3 ,24,59.9 ,210 ,952 
223175,https://www.allrecipes.com/recipe/223175/grilled-chicken-with-peach-sauce/,406 calories;,7.9 ,59.3,24.8 ,67 ,333 
223176,https://www.allrecipes.com/recipe/223176/grilled-shrimp/,184 calories;,14 ,1.9,8.8 ,80 ,441 
223177,https://www.allrecipes.com/recipe/223177/refreshing-cucumber-salsa/,61 calories;,5.5 ,2.8,0.9 ,0 ,191 
223178,https://www.allrecipes.com/recipe/223178/sun-dried-tomato-pesto-no-nuts/,204 calories;,20.8 ,4.2,1.6 ,1 ,452 
223179,https://www.allrecipes.com/recipe/223179/vegan-linguine-with-spinach-pesto/,611 calories;,23.3 ,86,17.8 ,0 ,61 
223180,https://www.allrecipes.com/recipe/223180/grilled-fruit-salad/,109 calories;,3.4 ,21.9,1.1 ,0 ,2 
223181,https://www.allrecipes.com/recipe/223181/sweet-dressing-for-fruit-salads/,133 calories;,11.2 ,5.8,2.8 ,30 ,118 
223182,https://www.allrecipes.com/recipe/223182/protein-no-bake-drops/,197 calories;,8.8 ,25.4,7.6 ,0 ,65 
223183,https://www.allrecipes.com/recipe/223183/mr-bigs-white-sangria/,218 calories;,0.1 ,32,0.6 ,0 ,10 
223185,https://www.allrecipes.com/recipe/223185/wine-and-garlic-pork-portuguese-vina-dosh/,291 calories;,19.5 ,6.4,17.8 ,67 ,637 
223186,https://www.allrecipes.com/recipe/223186/mommy-bart-williams-spinach-leaves/,140 calories;,8.8 ,13,5.2 ,< 1 ,878 
223188,https://www.allrecipes.com/recipe/223188/wow-sweet-and-sour-sauce/,274 calories;,0.3 ,70.3,1.1 ,0 ,649 
223189,https://www.allrecipes.com/recipe/223189/avocado-rosemary-lime-bars/,82 calories;,3 ,13,1.2 ,21 ,20 
223190,https://www.allrecipes.com/recipe/223190/mock-caprese-salad/,120 calories;,0.3 ,13.2,15.6 ,5 ,1032 
223191,https://www.allrecipes.com/recipe/223191/insalata-caprese-with-avocado/,295 calories;,22.5 ,9.7,15.6 ,36 ,399 
223192,https://www.allrecipes.com/recipe/223192/caprese-couscous-salad/,257 calories;,7.3 ,35,12.7 ,18 ,478 
223193,https://www.allrecipes.com/recipe/223193/caprese-quiche/,331 calories;,22.7 ,13.6,18.4 ,213 ,525 
223194,https://www.allrecipes.com/recipe/223194/grilled-shrimp-caprese/,745 calories;,43.1 ,50.3,37.1 ,243 ,780 
223195,https://www.allrecipes.com/recipe/223195/pad-thai-popcorn/,288 calories;,17 ,32.8,5.4 ,0 ,432 
223196,https://www.allrecipes.com/recipe/223196/chef-johns-quiche-lorraine/,491 calories;,41.4 ,14.5,15.6 ,206 ,472 
223197,https://www.allrecipes.com/recipe/223197/cinco-de-mayo-salsa-cruda/,48 calories;,0.5 ,10.6,2.1 ,0 ,595 
223198,https://www.allrecipes.com/recipe/223198/potato-and-mustard-greens-salad/,370 calories;,23.8 ,36.7,4.6 ,7 ,280 
223199,https://www.allrecipes.com/recipe/223199/blood-orange-yogurt-olive-oil-cake/,426 calories;,18.6 ,59.6,6.4 ,75 ,286 
223200,https://www.allrecipes.com/recipe/223200/cranberry-pecan-olive-oil-cake/,360 calories;,21.5 ,40.3,4.2 ,47 ,199 
223201,https://www.allrecipes.com/recipe/223201/grilled-squash-and-zucchini/,54 calories;,3.3 ,7.9,1.6 ,8 ,488 
223202,https://www.allrecipes.com/recipe/223202/grilled-squash-with-piquant-sauce/,184 calories;,12 ,16.2,3.3 ,5 ,441 
223203,https://www.allrecipes.com/recipe/223203/orzo-and-chicken-stuffed-peppers/,294 calories;,10.8 ,33.2,16 ,33 ,476 
223204,https://www.allrecipes.com/recipe/223204/strawberry-pie-filling/,118 calories;,0.3 ,29.8,0.7 ,0 ,75 
223205,https://www.allrecipes.com/recipe/223205/monkey-bread-with-butterscotch-pudding/,365 calories;,17.3 ,49.8,4.9 ,26 ,297 
223206,https://www.allrecipes.com/recipe/223206/simple-salsa/,32 calories;,0.1 ,5.9,1.4 ,0 ,148 
223207,https://www.allrecipes.com/recipe/223207/orange-salsa/,41 calories;,0.1 ,9.9,1 ,0 ,2 
223209,https://www.allrecipes.com/recipe/223209/blueberry-grapefruit-salsa/,46 calories;,0.2 ,11.6,0.7 ,0 ,1 
223210,https://www.allrecipes.com/recipe/223210/grape-salsa/,45 calories;,0.3 ,11.3,0.7 ,0 ,3 
223211,https://www.allrecipes.com/recipe/223211/quinoa-stuffed-peppers/,251 calories;,9.6 ,32.4,11.1 ,12 ,347 
223212,https://www.allrecipes.com/recipe/223212/cheese-sambusa/,82 calories;,7.2 ,2.9,1.7 ,21 ,92 
223213,https://www.allrecipes.com/recipe/223213/sausage-alfredo-stuffed-peppers/,884 calories;,75.4 ,16,38.2 ,177 ,2285 
223214,https://www.allrecipes.com/recipe/223214/nicks-feta-and-artichoke-stuffed-peppers/,267 calories;,10.8 ,38.6,8.2 ,6 ,425 
223215,https://www.allrecipes.com/recipe/223215/moms-sloppy-joe-stuffed-peppers/,420 calories;,21.5 ,31,25.9 ,70 ,1935 
223216,https://www.allrecipes.com/recipe/223216/wilted-spinach-and-almond-salad/,238 calories;,19.3 ,11.3,7.5 ,106 ,723 
223217,https://www.allrecipes.com/recipe/223217/carrot-and-zucchini-casserole/,337 calories;,23.4 ,24.7,8.4 ,64 ,745 
223218,https://www.allrecipes.com/recipe/223218/sausage-potato-carrot-bake/,777 calories;,48.4 ,61.1,25 ,100 ,1415 
223219,https://www.allrecipes.com/recipe/223219/zucchini-casserole-with-mint-and-parsley/,251 calories;,13.9 ,24.5,6.6 ,15 ,492 
223220,https://www.allrecipes.com/recipe/223220/alcoholic-sweet-peach-tea/,173 calories;,0.1 ,14,0 ,0 ,17 
223221,https://www.allrecipes.com/recipe/223221/amys-tater-tot-casserole/,662 calories;,40.3 ,70.1,18.7 ,47 ,2320 
223222,https://www.allrecipes.com/recipe/223222/slow-cooker-beef-and-potato-stew/,632 calories;,16.2 ,91.3,35 ,74 ,530 
223223,https://www.allrecipes.com/recipe/223223/apple-butter-bread/,411 calories;,13.5 ,70,4.9 ,44 ,365 
223224,https://www.allrecipes.com/recipe/223224/bbq-glazed-mini-meatloaves/,300 calories;,15.2 ,17.6,22.3 ,74 ,471 
223225,https://www.allrecipes.com/recipe/223225/southwest-salad/,192 calories;,9.7 ,21.9,6.1 ,5 ,397 
223226,https://www.allrecipes.com/recipe/223226/chicken-tinga-tortilla-cups/,189 calories;,4.5 ,29.9,13.3 ,28 ,496 
223227,https://www.allrecipes.com/recipe/223227/best-fried-walleye/,592 calories;,30.6 ,40.2,38.8 ,229 ,492 
223228,https://www.allrecipes.com/recipe/223228/canadian-walleye-pickerel/,439 calories;,16.1 ,33.1,38.2 ,184 ,775 
223229,https://www.allrecipes.com/recipe/223229/tanners-best-bacon-walleye/,427 calories;,22.7 ,14.4,40.3 ,119 ,990 
223230,https://www.allrecipes.com/recipe/223230/minnesota-walleye-cakes/,623 calories;,48 ,29,26.4 ,65 ,869 
223231,https://www.allrecipes.com/recipe/223231/burmese-chicken-coconut-soup-ohn-no-kyawswe/,711 calories;,24.6 ,98.2,24.8 ,143 ,841 
223232,https://www.allrecipes.com/recipe/223232/macarons/,71 calories;,0 ,17.3,1 ,0 ,34 
223233,https://www.allrecipes.com/recipe/223233/french-macaroons/,61 calories;,0.9 ,11.4,2.3 ,0 ,7 
223234,https://www.allrecipes.com/recipe/223234/macaron-french-macaroon/,189 calories;,2.6 ,36.4,6.9 ,0 ,22 
223235,https://www.allrecipes.com/recipe/223235/sweet-and-crunchy-pea-salad/,222 calories;,13.4 ,19.2,8.4 ,5 ,423 
223236,https://www.allrecipes.com/recipe/223236/layered-baby-pea-salad/,324 calories;,26.6 ,11.7,10.6 ,29 ,522 
223237,https://www.allrecipes.com/recipe/223237/pea-salad-with-pimentos-and-cheese/,266 calories;,20.9 ,12.3,8.3 ,25 ,514 
223238,https://www.allrecipes.com/recipe/223238/mahogany-pork-chops/,172 calories;,5.6 ,3.5,25.2 ,65 ,274 
223239,https://www.allrecipes.com/recipe/223239/coffeehouse-refresher/,58 calories;,0.1 ,14.2,0.5 ,0 ,18 
223240,https://www.allrecipes.com/recipe/223240/minced-collops/,281 calories;,12.7 ,19,21.4 ,59 ,613 
223241,https://www.allrecipes.com/recipe/223241/creamy-curried-root-vegetable-soup/,287 calories;,6.3 ,52.9,8.2 ,15 ,457 
223242,https://www.allrecipes.com/recipe/223242/gluten-free-waffles/,298 calories;,3.9 ,56,8.3 ,161 ,426 
223243,https://www.allrecipes.com/recipe/223243/yogurt-mint-chutney/,69 calories;,5.6 ,2.7,2.3 ,8 ,411 
223244,https://www.allrecipes.com/recipe/223244/mizeria-polish-cucumber-salad/,13 calories;,0.7 ,1.4,0.4 ,1 ,4 
223245,https://www.allrecipes.com/recipe/223245/chicken-in-peanut-sauce/,492 calories;,31.2 ,25.9,31.9 ,57 ,898 
223246,https://www.allrecipes.com/recipe/223246/ninas-cucumber-salad/,50 calories;,2.6 ,6.3,1.5 ,8 ,12 
223247,https://www.allrecipes.com/recipe/223247/lizs-strawberry-and-cucumber-salad/,73 calories;,1.3 ,12.3,4.2 ,4 ,45 
223248,https://www.allrecipes.com/recipe/223248/peanut-butter-mousse-pie/,457 calories;,31.9 ,40.5,7.4 ,65 ,263 
223249,https://www.allrecipes.com/recipe/223249/peanutty-minis/,150 calories;,8.2 ,17.6,3.8 ,0 ,121 
223250,https://www.allrecipes.com/recipe/223250/grannys-italian-zucchini-pie/,271 calories;,17.7 ,16.2,11.6 ,80 ,647 
223251,https://www.allrecipes.com/recipe/223251/sweet-zucchini-pie/,217 calories;,9.3 ,30.1,4.3 ,48 ,149 
223252,https://www.allrecipes.com/recipe/223252/cha-cha-cha-sangria/,278 calories;,0.2 ,36,0.4 ,0 ,10 
223253,https://www.allrecipes.com/recipe/223253/easy-blueberry-cobbler/,310 calories;,12.5 ,48.5,3.2 ,33 ,293 
223254,https://www.allrecipes.com/recipe/223254/great-grandmas-peach-cobbler/,307 calories;,12.3 ,48.4,3.1 ,54 ,293 
223255,https://www.allrecipes.com/recipe/223255/gerrys-cobbler/,228 calories;,6.4 ,41.4,2.7 ,16 ,242 
223256,https://www.allrecipes.com/recipe/223256/kelleys-peach-cobbler/,348 calories;,12 ,60.2,2.6 ,32 ,253 
223258,https://www.allrecipes.com/recipe/223258/chourico-breakfast-salsa/,112 calories;,8.3 ,5,4.8 ,20 ,257 
223259,https://www.allrecipes.com/recipe/223259/city-ceviche/,83 calories;,4.1 ,5.1,7.3 ,37 ,109 
223260,https://www.allrecipes.com/recipe/223260/chicken-enchiladas-with-mole-sauce/,739 calories;,34.8 ,77.7,35.4 ,101 ,2707 
223261,https://www.allrecipes.com/recipe/223261/authentic-mole-sauce/,507 calories;,23.3 ,74.9,11 ,7 ,1373 
223262,https://www.allrecipes.com/recipe/223262/cheesy-black-bean-casserole/,466 calories;,14.7 ,53.2,30.6 ,52 ,1101 
223263,https://www.allrecipes.com/recipe/223263/gramps-ranch-dip/,67 calories;,6 ,2.6,0.9 ,12 ,190 
223264,https://www.allrecipes.com/recipe/223264/shrimp-and-pea-salad/,264 calories;,9.5 ,14.8,29.2 ,225 ,487 
223265,https://www.allrecipes.com/recipe/223265/roasted-rosemary-onion-potatoes/,113 calories;,6.9 ,12.3,1.2 ,0 ,151 
223266,https://www.allrecipes.com/recipe/223266/hamburger-seasoning-mix/,7 calories;,0.2 ,1,0.3 ,0 ,573 
223267,https://www.allrecipes.com/recipe/223267/chipotle-orange-shrimp/,330 calories;,5.1 ,47.6,21.9 ,173 ,452 
223268,https://www.allrecipes.com/recipe/223268/mexican-pork-and-green-chile-stew/,407 calories;,19.2 ,25.5,32.4 ,82 ,436 
223269,https://www.allrecipes.com/recipe/223269/sweet-and-spicy-grilled-shrimp/,231 calories;,1 ,37.9,18.6 ,173 ,1470 
223270,https://www.allrecipes.com/recipe/223270/polish-golobki-gawumpki/,311 calories;,13.7 ,26.8,20.1 ,78 ,401 
223271,https://www.allrecipes.com/recipe/223271/quick-and-easy-guacamole/,168 calories;,14.8 ,10.4,2.3 ,0 ,238 
223272,https://www.allrecipes.com/recipe/223272/herbs-de-provence/,2 calories;,0 ,0.3,0.1 ,0 ,< 1 
223273,https://www.allrecipes.com/recipe/223273/bears-spinach-muffins/,58 calories;,2 ,6.5,4.4 ,62 ,59 
223274,https://www.allrecipes.com/recipe/223274/pub-chops/,315 calories;,14.9 ,7.6,24.7 ,68 ,203 
223275,https://www.allrecipes.com/recipe/223275/deep-dish-pea-and-vegetable-casserole/,192 calories;,10.8 ,14.9,9.3 ,29 ,512 
223276,https://www.allrecipes.com/recipe/223276/traditional-hummus/,560 calories;,50.5 ,22.5,8.6 ,0 ,244 
223277,https://www.allrecipes.com/recipe/223277/jamaican-fried-snapper/,770 calories;,50.9 ,4.9,70.3 ,125 ,1036 
223278,https://www.allrecipes.com/recipe/223278/mediterranean-style-roasted-red-pepper-and-lentil-salad/,479 calories;,32.2 ,37.5,12 ,0 ,673 
223279,https://www.allrecipes.com/recipe/223279/french-lentil-salad-with-goat-cheese/,329 calories;,19.5 ,24.9,14.7 ,16 ,533 
223280,https://www.allrecipes.com/recipe/223280/creamy-apple-blueberry-pie/,464 calories;,25.6 ,54.5,6.3 ,56 ,335 
223281,https://www.allrecipes.com/recipe/223281/homemade-blueberry-pie-filling/,150 calories;,3.4 ,31.8,1.3 ,8 ,22 
223282,https://www.allrecipes.com/recipe/223282/peach-blueberry-pie/,378 calories;,17.7 ,53.1,3 ,0 ,412 
223283,https://www.allrecipes.com/recipe/223283/little-anns-peach-and-blueberry-pie/,386 calories;,18.4 ,53.2,3.3 ,33 ,403 
223284,https://www.allrecipes.com/recipe/223284/peach-pie-with-sour-cream/,337 calories;,16.1 ,45.2,3.8 ,113 ,239 
223285,https://www.allrecipes.com/recipe/223285/red-wine-cookies/,138 calories;,5.7 ,20.5,1.8 ,24 ,145 
223286,https://www.allrecipes.com/recipe/223286/shes-my-blackberry-pie/,327 calories;,15.9 ,42.4,4.9 ,23 ,243 
223287,https://www.allrecipes.com/recipe/223287/blackberry-pie-oatmeal/,212 calories;,4.5 ,34,9.1 ,101 ,85 
223288,https://www.allrecipes.com/recipe/223288/wheat-and-dairy-free-blackberry-pie/,410 calories;,17.3 ,62.9,3.7 ,0 ,218 
223289,https://www.allrecipes.com/recipe/223289/strawberry-ice-cream-dessert/,285 calories;,20.2 ,26.2,2.3 ,39 ,168 
223290,https://www.allrecipes.com/recipe/223290/rich-and-creamy-dairy-free-strawberry-ice-cream/,154 calories;,8.7 ,18,2.2 ,68 ,21 
223291,https://www.allrecipes.com/recipe/223291/rancher-pie/,433 calories;,19.9 ,61.1,4.6 ,70 ,263 
223292,https://www.allrecipes.com/recipe/223292/spicy-southern-fried-okra/,166 calories;,3.5 ,28.2,6.6 ,64 ,141 
223293,https://www.allrecipes.com/recipe/223293/fried-okra-salad/,267 calories;,19.7 ,22.1,3.2 ,3 ,76 
223295,https://www.allrecipes.com/recipe/223295/spicy-honey-asian-chops/,615 calories;,21.8 ,52.1,54.7 ,131 ,1930 
223296,https://www.allrecipes.com/recipe/223296/honey-mustard-pork-chops/,287 calories;,14.2 ,18.1,22.1 ,66 ,150 
223297,https://www.allrecipes.com/recipe/223297/pesto-stuffed-pork-chops/,335 calories;,22.2 ,3.3,29.4 ,94 ,208 
223298,https://www.allrecipes.com/recipe/223298/pork-chop-and-cabbage-soup/,299 calories;,9.4 ,22.8,31.1 ,67 ,246 
223301,https://www.allrecipes.com/recipe/223301/chef-johns-harissa-sauce/,99 calories;,7.2 ,9.6,1.7 ,0 ,326 
223302,https://www.allrecipes.com/recipe/223302/grilled-pineapple-butterscotch-sundaes/,388 calories;,21 ,51.9,2.7 ,64 ,131 
223304,https://www.allrecipes.com/recipe/223304/yummy-grilled-pineapple/,246 calories;,14.3 ,28.5,4 ,1 ,37 
223305,https://www.allrecipes.com/recipe/223305/peach-and-blackberry-cobbler/,223 calories;,8.3 ,36,2.3 ,22 ,243 
223306,https://www.allrecipes.com/recipe/223306/four-cheese-stuffed-jalapenos/,300 calories;,26.9 ,5,10.7 ,87 ,1046 
223307,https://www.allrecipes.com/recipe/223307/rich-peanut-butter-brownies/,386 calories;,21.2 ,43.9,9.3 ,55 ,317 
223308,https://www.allrecipes.com/recipe/223308/peanut-butter-and-oat-brownies/,338 calories;,20 ,34.2,8.2 ,46 ,456 
223309,https://www.allrecipes.com/recipe/223309/avocado-peanut-butter-brownies-vegan/,304 calories;,18.8 ,33.8,5.2 ,0 ,206 
223310,https://www.allrecipes.com/recipe/223310/layered-peanut-butter-brownies/,505 calories;,28.2 ,59.1,9.5 ,74 ,293 
223311,https://www.allrecipes.com/recipe/223311/portuguese-chicken-and-spaghetti/,472 calories;,12 ,62.1,25.9 ,39 ,1685 
223312,https://www.allrecipes.com/recipe/223312/nutella-hazelnut-cookies/,502 calories;,26.7 ,63.1,6.1 ,68 ,434 
223313,https://www.allrecipes.com/recipe/223313/smoky-black-bean-burgers/,128 calories;,1.5 ,23.4,7.5 ,0 ,753 
223314,https://www.allrecipes.com/recipe/223314/big-guys-phenomenal-bbq-sauce/,91 calories;,4.2 ,13.7,0.9 ,5 ,436 
223315,https://www.allrecipes.com/recipe/223315/lasagna-muffins/,147 calories;,5.5 ,16.8,7.1 ,17 ,445 
223316,https://www.allrecipes.com/recipe/223316/savory-zucchini-chard-muffins/,142 calories;,7.8 ,11.5,6.9 ,65 ,445 
223317,https://www.allrecipes.com/recipe/223317/zestos-chickpea-and-grape-muffins/,158 calories;,5.1 ,25.2,4.2 ,27 ,232 
223318,https://www.allrecipes.com/recipe/223318/classic-italian-pasta-salad/,233 calories;,12.2 ,26.2,6.6 ,9 ,598 
223319,https://www.allrecipes.com/recipe/223319/spicy-southwest-chicken-salad/,441 calories;,18.8 ,38.6,33.2 ,65 ,987 
223320,https://www.allrecipes.com/recipe/223320/lemon-coconut-thai-inspired-pasta/,400 calories;,22.2 ,30.8,16.5 ,26 ,194 
223321,https://www.allrecipes.com/recipe/223321/marinated-chicken-bruschetta/,247 calories;,11.5 ,5.3,29.9 ,81 ,563 
223322,https://www.allrecipes.com/recipe/223322/caramelized-onion-and-tomato-pizza/,,,,,,
223323,https://www.allrecipes.com/recipe/223323/mexicana-chopped-salad/,259 calories;,16 ,23.3,8.5 ,8 ,397 
223324,https://www.allrecipes.com/recipe/223324/baja-fish-tacos-from-kraft/,407 calories;,23.2 ,32.4,18.7 ,45 ,401 
223325,https://www.allrecipes.com/recipe/223325/sunday-brunch-bake/,249 calories;,20.2 ,3.2,14.4 ,180 ,529 
223326,https://www.allrecipes.com/recipe/223326/maryland-crab-dip/,72 calories;,5.5 ,1.3,5.4 ,32 ,149 
223327,https://www.allrecipes.com/recipe/223327/just-veggin-pita-pizza/,533 calories;,27 ,57.5,21.4 ,57 ,970 
223328,https://www.allrecipes.com/recipe/223328/crazy-spicy-chicken/,643 calories;,17.3 ,67.1,54 ,148 ,497 
223329,https://www.allrecipes.com/recipe/223329/white-peachy-sangria/,376 calories;,0.2 ,40.9,0.7 ,0 ,24 
223330,https://www.allrecipes.com/recipe/223330/lowfat-fudge-pops/,100 calories;,2.1 ,16.5,5.1 ,8 ,71 
223331,https://www.allrecipes.com/recipe/223331/grandmas-spiced-peach-preserves/,126 calories;,0 ,32.6,0 ,0 ,< 1 
223332,https://www.allrecipes.com/recipe/223332/blackberry-jam/,68 calories;,0.2 ,16.9,0.5 ,0 ,< 1 
223333,https://www.allrecipes.com/recipe/223333/5-minute-olive-hummus/,130 calories;,8.3 ,11.9,2.5 ,0 ,424 
223334,https://www.allrecipes.com/recipe/223334/hide-the-veggies-please-summer-squash-and-zucchini-corn-casserole/,257 calories;,11.9 ,33.5,5.7 ,36 ,614 
223335,https://www.allrecipes.com/recipe/223335/easy-black-bean-hummus/,34 calories;,0.1 ,6.2,2.2 ,0 ,136 
223336,https://www.allrecipes.com/recipe/223336/cynthias-famous-chili/,183 calories;,5.5 ,21.2,12.9 ,23 ,942 
223337,https://www.allrecipes.com/recipe/223337/garlic-mushroom-burgers/,306 calories;,19.5 ,3.2,28.3 ,154 ,483 
223339,https://www.allrecipes.com/recipe/223339/easy-anise-cookies/,121 calories;,0.6 ,26.8,2.2 ,16 ,77 
223340,https://www.allrecipes.com/recipe/223340/healthier-penne-rosa-with-chicken/,612 calories;,13.7 ,81.1,43.8 ,70 ,719 
223341,https://www.allrecipes.com/recipe/223341/orzo-and-arugula-salad/,649 calories;,36.5 ,68.9,14 ,4 ,181 
223342,https://www.allrecipes.com/recipe/223342/turkey-and-pork-chili/,272 calories;,11.9 ,18.1,23.3 ,72 ,1409 
223343,https://www.allrecipes.com/recipe/223343/roasted-red-pepper-and-basil-pea-soup/,175 calories;,4.3 ,25.9,9 ,0 ,402 
223344,https://www.allrecipes.com/recipe/223344/summery-bean-salad/,189 calories;,7.6 ,24.7,6.9 ,0 ,607 
223345,https://www.allrecipes.com/recipe/223345/vegetarian-lettuce-wraps/,132 calories;,5.9 ,14.5,8.4 ,0 ,692 
223346,https://www.allrecipes.com/recipe/223346/veggie-turkey-meatloaf-with-tangy-balsamic-glaze/,354 calories;,16.7 ,30.7,22.4 ,92 ,515 
223347,https://www.allrecipes.com/recipe/223347/thin-mint-green-monster/,173 calories;,12.3 ,16.2,2.2 ,0 ,21 
223349,https://www.allrecipes.com/recipe/223349/great-steak-seasoning/,8 calories;,0.3 ,1.7,0.4 ,0 ,289 
223350,https://www.allrecipes.com/recipe/223350/cheese-crackers/,31 calories;,2.3 ,1.7,1 ,6 ,22 
223351,https://www.allrecipes.com/recipe/223351/wheat-bread-in-resealable-bag/,187 calories;,4.5 ,32.6,5.2 ,< 1 ,246 
223352,https://www.allrecipes.com/recipe/223352/zucchini-cheddar-pancakes/,207 calories;,12.5 ,15.4,8.9 ,82 ,397 
223353,https://www.allrecipes.com/recipe/223353/low-carb-zucchini-pancakes/,115 calories;,8 ,5.9,6.4 ,93 ,149 
223354,https://www.allrecipes.com/recipe/223354/lebanese-lemon-lentil-soup/,268 calories;,8.2 ,37.8,12 ,12 ,755 
223355,https://www.allrecipes.com/recipe/223355/lawn-mower-salad/,527 calories;,33 ,51.3,10.3 ,0 ,491 
223356,https://www.allrecipes.com/recipe/223356/french-veggie-loaf/,300 calories;,20.3 ,18.9,10.7 ,89 ,321 
223357,https://www.allrecipes.com/recipe/223357/stuffed-eggplant-parmesan-rolls/,291 calories;,12.1 ,35.9,10.2 ,79 ,913 
223358,https://www.allrecipes.com/recipe/223358/crunchy-eggplant-parmesan/,350 calories;,18.8 ,35,15.8 ,121 ,1524 
223359,https://www.allrecipes.com/recipe/223359/eggplant-parmesan-with-easy-homemade-sauce/,389 calories;,30.6 ,14.4,14.5 ,41 ,680 
223360,https://www.allrecipes.com/recipe/223360/eggplant-parmesan-for-the-slow-cooker/,401 calories;,18.3 ,38.6,23 ,90 ,1870 
223361,https://www.allrecipes.com/recipe/223361/eggplant-parmesan-with-fresh-basil-and-smoked-mozzarella/,461 calories;,22.3 ,44.9,21.1 ,107 ,1583 
223362,https://www.allrecipes.com/recipe/223362/peach-gelee-candy/,81 calories;,0 ,21,0 ,0 ,< 1 
223363,https://www.allrecipes.com/recipe/223363/chef-johns-baked-eggs/,560 calories;,35.9 ,39.2,20.6 ,418 ,1075 
223364,https://www.allrecipes.com/recipe/223364/black-onion-relish/,124 calories;,10.3 ,7.2,1 ,0 ,44 
223365,https://www.allrecipes.com/recipe/223365/peach-wrinkle/,327 calories;,7.5 ,61.3,4.6 ,63 ,384 
223366,https://www.allrecipes.com/recipe/223366/peaches-and-cream-wontons/,71 calories;,4.3 ,6.5,1.5 ,11 ,74 
223367,https://www.allrecipes.com/recipe/223367/peach-sangria/,214 calories;,0 ,23.4,0.1 ,0 ,14 
223368,https://www.allrecipes.com/recipe/223368/peachie-peach-pecan-nut-bread/,203 calories;,10.1 ,26.6,2.6 ,31 ,157 
223369,https://www.allrecipes.com/recipe/223369/peach-and-pepper-relish/,98 calories;,0.1 ,24.7,0.4 ,0 ,51 
223370,https://www.allrecipes.com/recipe/223370/grilled-eggplant-and-asparagus-salad/,195 calories;,11.7 ,20.5,7.1 ,2 ,351 
223371,https://www.allrecipes.com/recipe/223371/marinated-grilled-eggplant/,113 calories;,7.1 ,12.5,2 ,0 ,484 
223372,https://www.allrecipes.com/recipe/223372/mediterranean-grilled-eggplant-spread/,87 calories;,8.7 ,1.2,1.3 ,7 ,128 
223373,https://www.allrecipes.com/recipe/223373/slow-cooker-beef-tips-and-rice/,440 calories;,16.8 ,37.9,31.8 ,79 ,775 
223374,https://www.allrecipes.com/recipe/223374/beef-tips-and-merlot-gravy-with-beef-and-onion-rice/,574 calories;,24.2 ,50.8,35.7 ,109 ,1725 
223375,https://www.allrecipes.com/recipe/223375/grandmaw-cains-beef-tips-and-rice/,584 calories;,32.2 ,36.7,35.2 ,110 ,732 
223376,https://www.allrecipes.com/recipe/223376/savory-slow-cooker-beef-tips/,338 calories;,14.7 ,18.4,31.8 ,80 ,1150 
223377,https://www.allrecipes.com/recipe/223377/heathers-updated-potato-salad/,249 calories;,9.2 ,38.7,4.9 ,4 ,164 
223378,https://www.allrecipes.com/recipe/223378/mamabears-potato-salad/,518 calories;,30.5 ,41.6,19.1 ,192 ,1021 
223379,https://www.allrecipes.com/recipe/223379/grandpa-buicks-famous-potato-salad/,272 calories;,10.9 ,30.5,13.4 ,165 ,318 
223380,https://www.allrecipes.com/recipe/223380/light-and-easy-greek-potato-salad/,105 calories;,6.9 ,10.4,1.2 ,0 ,150 
223381,https://www.allrecipes.com/recipe/223381/melt-in-your-mouth-meat-loaf/,328 calories;,16.9 ,18.4,24.7 ,136 ,841 
223382,https://www.allrecipes.com/recipe/223382/chicken-stir-fry/,700 calories;,12.1 ,76.7,67.7 ,161 ,1790 
223383,https://www.allrecipes.com/recipe/223383/charred-and-herbed-corn-salad-with-crab/,322 calories;,22.5 ,22.6,13.2 ,31 ,567 
223384,https://www.allrecipes.com/recipe/223384/green-blueberry-pie/,157 calories;,6.4 ,24.2,2.1 ,8 ,141 
223385,https://www.allrecipes.com/recipe/223385/star-spangled-burgers/,432 calories;,23.7 ,23.9,28.9 ,90 ,992 
223386,https://www.allrecipes.com/recipe/223386/cold-corn-salsa/,354 calories;,14.4 ,51.2,7.1 ,0 ,488 
223387,https://www.allrecipes.com/recipe/223387/candied-dill-pickles/,72 calories;,0.1 ,18.4,0.2 ,0 ,359 
223388,https://www.allrecipes.com/recipe/223388/amys-creamy-black-bean-corn-salsa/,86 calories;,4.5 ,9.7,2.6 ,4 ,201 
223389,https://www.allrecipes.com/recipe/223389/flavorful-beef-stir-fry/,665 calories;,13.8 ,104.6,30.5 ,39 ,1594 
223390,https://www.allrecipes.com/recipe/223390/spicy-slow-cooked-chili/,308 calories;,13.8 ,22.3,23.4 ,62 ,1024 
223391,https://www.allrecipes.com/recipe/223391/crispy-grilled-pizza-margherita/,458 calories;,23.3 ,40.2,21.5 ,41 ,966 
223392,https://www.allrecipes.com/recipe/223392/apple-pie-slinger-milkshake/,534 calories;,30.9 ,66.5,3.1 ,90 ,222 
223393,https://www.allrecipes.com/recipe/223393/pomegranate-basil-champagne-cocktail/,108 calories;,0 ,5.7,0.1 ,0 ,7 
