recipe_id,recipe_url,calories,fat,carb,protein,cholesterol,sodium
255460,https://www.allrecipes.com/recipe/255460/apple-fritter-bread/,493 calories;,21.1 ,70,7.1 ,116 ,365 
255461,https://www.allrecipes.com/recipe/255461/apple-fried-rice/,248 calories;,5.6 ,37.5,12.7 ,110 ,371 
255462,https://www.allrecipes.com/recipe/255462/lasagna-flatbread/,602 calories;,36.8 ,30.5,44 ,134 ,1679 
255463,https://www.allrecipes.com/recipe/255463/seeded-flatbread/,104 calories;,2.6 ,17.4,3.3 ,< 1 ,7 
255464,https://www.allrecipes.com/recipe/255464/quinoa-and-dill-flatbread/,89 calories;,4.4 ,10.3,2.3 ,0 ,75 
255465,https://www.allrecipes.com/recipe/255465/mock-sou-boreg-armenian-macaroni-and-cheese/,270 calories;,15.5 ,14.8,17.7 ,88 ,473 
255466,https://www.allrecipes.com/recipe/255466/senegalese-chicken-yassa/,498 calories;,26.4 ,16.5,47.3 ,127 ,1569 
255467,https://www.allrecipes.com/recipe/255467/butternut-squash-vegan-alfredo-pasta/,604 calories;,25.5 ,79.2,20.2 ,0 ,836 
255468,https://www.allrecipes.com/recipe/255468/quaker-no-bake-granola-and-yogurt-tarts/,275 calories;,15 ,33.4,5 ,6 ,31 
255469,https://www.allrecipes.com/recipe/255469/quaker-oatmeal-smoothie-swirl/,266 calories;,2.4 ,57.4,10 ,3 ,167 
255470,https://www.allrecipes.com/recipe/255470/quaker-oatmeal-toaster-waffles/,677 calories;,31.1 ,85.6,17.3 ,192 ,925 
255471,https://www.allrecipes.com/recipe/255471/quaker-pumpkin-pie-oatmeal/,339 calories;,10.7 ,49.5,11.4 ,11 ,274 
255472,https://www.allrecipes.com/recipe/255472/quaker-yogurt-oat-pops/,133 calories;,1.4 ,26.7,5 ,2 ,16 
255473,https://www.allrecipes.com/recipe/255473/quaker-avocado-toast-with-savoury-oat-crumble/,269 calories;,10.3 ,37.4,8.4 ,0 ,481 
255474,https://www.allrecipes.com/recipe/255474/quaker-savoury-herb-oatmeal/,227 calories;,7.1 ,28.9,14.7 ,103 ,436 
255475,https://www.allrecipes.com/recipe/255475/quaker-banana-bread-overnight-oats/,215 calories;,4.8 ,37.8,7.5 ,6 ,191 
255476,https://www.allrecipes.com/recipe/255476/festive-apple-gallette/,463 calories;,29.2 ,46.3,4.8 ,98 ,194 
255477,https://www.allrecipes.com/recipe/255477/walnut-streusel-pumpkin-bread/,436 calories;,23.5 ,50.7,6.5 ,93 ,535 
255478,https://www.allrecipes.com/recipe/255478/holiday-shortbread-cookies/,110 calories;,6.6 ,11.1,1.2 ,18 ,50 
255479,https://www.allrecipes.com/recipe/255479/vanilla-creamy-gourmet-cheesecake/,437 calories;,34.9 ,25,6.1 ,144 ,127 
255480,https://www.allrecipes.com/recipe/255480/buttery-cake-squares/,821 calories;,24.4 ,136.6,12 ,86 ,344 
255481,https://www.allrecipes.com/recipe/255481/falafel-mushroom-loaf/,173 calories;,5.2 ,22.7,10.9 ,23 ,593 
255482,https://www.allrecipes.com/recipe/255482/grilled-chicken-hatch-chile-chili/,380 calories;,13.8 ,29.5,35.8 ,106 ,1148 
255483,https://www.allrecipes.com/recipe/255483/colorado-green-chili/,92 calories;,2.7 ,14.6,3.2 ,0 ,685 
255484,https://www.allrecipes.com/recipe/255484/colorful-and-easy-potato-salad/,316 calories;,8.1 ,54.7,7.2 ,7 ,436 
255485,https://www.allrecipes.com/recipe/255485/lemon-and-tomato-fish-stew/,445 calories;,17.6 ,48.1,18.8 ,41 ,402 
255486,https://www.allrecipes.com/recipe/255486/low-carb-faux-potato-soup/,203 calories;,10.3 ,19.5,8.8 ,21 ,1288 
255487,https://www.allrecipes.com/recipe/255487/perfect-potato-soup/,396 calories;,18.8 ,47.6,10.8 ,55 ,1165 
255488,https://www.allrecipes.com/recipe/255488/chipotle-leek-and-potato-soup/,385 calories;,18.7 ,48.8,7.4 ,53 ,561 
255489,https://www.allrecipes.com/recipe/255489/spaghetti-squash-and-feta-cheese-casserole/,111 calories;,5.8 ,10,5.5 ,18 ,397 
255490,https://www.allrecipes.com/recipe/255490/pumpkin-crunch-pudding-cake/,445 calories;,20.8 ,62.1,5.3 ,57 ,531 
255491,https://www.allrecipes.com/recipe/255491/pumpkin-crunch-cake-with-cream-cheese-frosting/,622 calories;,36.9 ,67.7,9.1 ,117 ,627 
255492,https://www.allrecipes.com/recipe/255492/vegan-pumpkin-chili/,263 calories;,4.3 ,47.1,11.7 ,0 ,1516 
255493,https://www.allrecipes.com/recipe/255493/spicy-sausage-pumpkin-chili/,577 calories;,34.8 ,40.2,29.8 ,79 ,1631 
255494,https://www.allrecipes.com/recipe/255494/pumpkin-spiced-dump-cake/,571 calories;,34.1 ,62.2,8.2 ,102 ,461 
255495,https://www.allrecipes.com/recipe/255495/apple-pie-spice-recipe/,12 calories;,0.5 ,2.5,0.2 ,0 ,< 1 
255496,https://www.allrecipes.com/recipe/255496/vegetable-lasagna-with-butternut-squash-noodles/,215 calories;,10.2 ,27.8,6 ,28 ,440 
255497,https://www.allrecipes.com/recipe/255497/soy-garlic-and-chile-zoodles/,163 calories;,7.3 ,8.5,16.9 ,36 ,718 
255498,https://www.allrecipes.com/recipe/255498/chunky-halloween-candy-cookies/,100 calories;,5.1 ,12.8,1.1 ,19 ,57 
255500,https://www.allrecipes.com/recipe/255500/leftover-halloween-candy-cookies/,115 calories;,5.2 ,16,1.5 ,19 ,61 
255501,https://www.allrecipes.com/recipe/255501/halloween-salad-bar/,388 calories;,34.9 ,10.6,9.8 ,31 ,659 
255502,https://www.allrecipes.com/recipe/255502/healthy-halloween-roasted-red-pepper-hummus/,96 calories;,4.2 ,12.3,3 ,0 ,585 
255503,https://www.allrecipes.com/recipe/255503/seasoned-toasted-pumpkin-seeds/,92 calories;,5.3 ,8.8,3 ,6 ,347 
255504,https://www.allrecipes.com/recipe/255504/apple-smiles/,103 calories;,6.2 ,10.2,3.1 ,0 ,61 
255505,https://www.allrecipes.com/recipe/255505/easy-caramel-popcorn-balls/,300 calories;,11.1 ,49.5,3.3 ,16 ,244 
255506,https://www.allrecipes.com/recipe/255506/grandmas-caramel-popcorn-balls/,340 calories;,18.5 ,43.2,3.1 ,7 ,357 
255507,https://www.allrecipes.com/recipe/255507/vegan-pumpkin-pie/,202 calories;,8.3 ,30.8,2.2 ,0 ,419 
255508,https://www.allrecipes.com/recipe/255508/amazing-vegan-pumpkin-pie/,217 calories;,11.1 ,28.9,2.3 ,0 ,168 
255509,https://www.allrecipes.com/recipe/255509/sweet-and-spicy-cranberry-chutney/,58 calories;,0.1 ,14.9,0.3 ,0 ,51 
255510,https://www.allrecipes.com/recipe/255510/best-cranberry-orange-relish/,51 calories;,1.1 ,10.5,0.6 ,0 ,18 
255511,https://www.allrecipes.com/recipe/255511/philly-style-pumpkin-banana-bread/,448 calories;,19.8 ,64.4,5.4 ,52 ,468 
255512,https://www.allrecipes.com/recipe/255512/gooey-pumpkin-banana-bread/,412 calories;,13.3 ,69.6,6.1 ,77 ,454 
255513,https://www.allrecipes.com/recipe/255513/quick-apple-cobbler/,340 calories;,12.5 ,56.7,2.6 ,32 ,216 
255514,https://www.allrecipes.com/recipe/255514/isas-butternut-squash-vegan-alfredo-pasta/,626 calories;,24.6 ,86.2,21.9 ,0 ,624 
255515,https://www.allrecipes.com/recipe/255515/almond-flour-paleo-pancakes/,247 calories;,19.5 ,8.3,11.5 ,140 ,330 
255516,https://www.allrecipes.com/recipe/255516/pork-and-shiitake-mushroom-ragu/,299 calories;,19.6 ,10.5,20.2 ,67 ,429 
255518,https://www.allrecipes.com/recipe/255518/french-onion-soup/,174 calories;,9.6 ,14.6,5.5 ,26 ,1053 
255519,https://www.allrecipes.com/recipe/255519/homemade-pear-and-gorgonzola-ravioli/,555 calories;,24.8 ,62.3,20.8 ,80 ,569 
255520,https://www.allrecipes.com/recipe/255520/mini-molletes-de-frijoles-mexican-bruschetta-with-beans/,362 calories;,17.8 ,34.4,16.4 ,51 ,747 
255521,https://www.allrecipes.com/recipe/255521/true-italian-porcini-mushroom-risotto/,737 calories;,28.3 ,91.6,16 ,36 ,319 
255522,https://www.allrecipes.com/recipe/255522/mango-coconut-and-chia-seed-pots/,209 calories;,12.9 ,24.5,2.6 ,0 ,18 
255523,https://www.allrecipes.com/recipe/255523/plum-butter/,54 calories;,0.2 ,13.5,0.4 ,0 ,< 1 
255524,https://www.allrecipes.com/recipe/255524/pumpkin-ginger-jam/,271 calories;,0.1 ,70.1,0.7 ,0 ,< 1 
255525,https://www.allrecipes.com/recipe/255525/queso-blanco/,295 calories;,15.9 ,22.2,15.7 ,49 ,2176 
255526,https://www.allrecipes.com/recipe/255526/stained-glass-gelatin-cake/,391 calories;,16.3 ,54.5,8.4 ,10 ,154 
255528,https://www.allrecipes.com/recipe/255528/audreys-apple-cobbler/,623 calories;,35.4 ,74.8,6.5 ,93 ,478 
255529,https://www.allrecipes.com/recipe/255529/zucchini-cinnamon-cobbler/,294 calories;,9.4 ,51.9,1.8 ,24 ,244 
255530,https://www.allrecipes.com/recipe/255530/apple-cobbler-crisp/,205 calories;,2.5 ,44.9,2.5 ,27 ,24 
255531,https://www.allrecipes.com/recipe/255531/best-brioche-french-toast/,731 calories;,36.9 ,79.7,20.7 ,339 ,721 
255532,https://www.allrecipes.com/recipe/255532/marsala-pork-chop-sandwich-with-hot-and-sweet-dipping-sauce/,819 calories;,9.8 ,160.5,20.9 ,42 ,525 
255533,https://www.allrecipes.com/recipe/255533/brownie-batter-dip-aka-chocolate-hummus/,92 calories;,4.6 ,12.3,2.1 ,0 ,133 
255534,https://www.allrecipes.com/recipe/255534/garlic-parmesan-hummus/,80 calories;,5.4 ,6.2,2.2 ,1 ,122 
255535,https://www.allrecipes.com/recipe/255535/gluten-free-butter-crackers/,110 calories;,5.1 ,15.1,1.1 ,13 ,129 
255536,https://www.allrecipes.com/recipe/255536/tomato-and-feta-galette/,381 calories;,25.4 ,31,10.4 ,53 ,442 
255537,https://www.allrecipes.com/recipe/255537/orange-milkshake/,345 calories;,7.8 ,62.6,8.1 ,28 ,87 
255538,https://www.allrecipes.com/recipe/255538/puppy-chow-milkshake/,688 calories;,44.7 ,66.9,16.6 ,63 ,285 
255539,https://www.allrecipes.com/recipe/255539/crazy-cinnamon-milkshake/,281 calories;,4.8 ,49.9,8.1 ,20 ,106 
255540,https://www.allrecipes.com/recipe/255540/cold-beer-cheese-dip-with-wonton-chips/,395 calories;,29.3 ,18.1,13.7 ,93 ,805 
255541,https://www.allrecipes.com/recipe/255541/samgyetang-chicken-soup-with-ginseng/,281 calories;,10.8 ,29.5,15.1 ,75 ,94 
255542,https://www.allrecipes.com/recipe/255542/mediterranean-frittata/,176 calories;,6.2 ,18.3,16.1 ,10 ,1146 
255543,https://www.allrecipes.com/recipe/255543/quick-and-easy-baked-buffalo-chicken-dip/,459 calories;,39 ,3.6,22.4 ,124 ,1099 
255544,https://www.allrecipes.com/recipe/255544/ranch-taco-chicken-dip/,268 calories;,15.2 ,5.6,24.8 ,78 ,1054 
255545,https://www.allrecipes.com/recipe/255545/ground-turkey-taco-meat/,150 calories;,7.2 ,4.8,17.6 ,63 ,663 
255546,https://www.allrecipes.com/recipe/255546/tasty-ground-turkey-tacos/,421 calories;,16.8 ,36.2,30.8 ,96 ,1340 
255547,https://www.allrecipes.com/recipe/255547/rich-and-savory-spaghetti-squash-casserole/,226 calories;,16.9 ,12.5,7.2 ,75 ,346 
255548,https://www.allrecipes.com/recipe/255548/spaghetti-squash-beef-casserole/,299 calories;,16.1 ,25.8,12.7 ,37 ,465 
255549,https://www.allrecipes.com/recipe/255549/maddogs-venison-sloppy-joes/,622 calories;,33.7 ,36.7,42.3 ,144 ,1018 
255550,https://www.allrecipes.com/recipe/255550/sweet-vietnamese-coffee/,125 calories;,3.3 ,21.2,3.2 ,13 ,62 
255551,https://www.allrecipes.com/recipe/255551/light-and-cheesy-panko-crusted-cod/,246 calories;,5.9 ,15.2,34.9 ,79 ,386 
255552,https://www.allrecipes.com/recipe/255552/iced-nutella-bombs/,35 calories;,1.6 ,4.8,0.6 ,< 1 ,74 
255553,https://www.allrecipes.com/recipe/255553/chicken-bombs/,247 calories;,14.9 ,11,17 ,72 ,348 
255554,https://www.allrecipes.com/recipe/255554/easy-pumpkin-cobbler/,387 calories;,17.5 ,55.9,4.1 ,83 ,451 
255555,https://www.allrecipes.com/recipe/255555/chucks-cinnamon-pumpkin-cobbler/,376 calories;,15.5 ,54.7,3.9 ,33 ,500 
255556,https://www.allrecipes.com/recipe/255556/speculoos-cups/,155 calories;,9.4 ,16.5,0.9 ,1 ,19 
255557,https://www.allrecipes.com/recipe/255557/pink-champagne-mocktail/,148 calories;,0.2 ,36.4,0.6 ,0 ,16 
255558,https://www.allrecipes.com/recipe/255558/pepperoni-monkey-bread/,499 calories;,22.4 ,49.5,21.2 ,42 ,1416 
255559,https://www.allrecipes.com/recipe/255559/bacon-gorgonzola-pull-aparts/,408 calories;,24.5 ,26.6,19 ,55 ,1327 
255560,https://www.allrecipes.com/recipe/255560/rice-cooker-black-beans/,165 calories;,0.7 ,30.2,10.5 ,0 ,8 
255561,https://www.allrecipes.com/recipe/255561/rice-cooker-toddler-overnight-oatmeal/,352 calories;,20.5 ,35.2,10.7 ,0 ,128 
255562,https://www.allrecipes.com/recipe/255562/pumpkin-pie-cookies/,115 calories;,4.5 ,17.8,1.3 ,0 ,110 
255563,https://www.allrecipes.com/recipe/255563/butternut-squash-cookies/,89 calories;,3.2 ,14.4,1.5 ,9 ,79 
255565,https://www.allrecipes.com/recipe/255565/bacon-spinach-artichoke-pizza/,303 calories;,14.3 ,27.3,20.5 ,31 ,884 
255566,https://www.allrecipes.com/recipe/255566/pico-spinach-artichoke-dip/,233 calories;,15.4 ,11,10.9 ,39 ,812 
255567,https://www.allrecipes.com/recipe/255567/spinach-artichoke-soup/,92 calories;,5 ,7.2,5.3 ,18 ,947 
255568,https://www.allrecipes.com/recipe/255568/spinach-artichoke-omelet/,378 calories;,21.3 ,17.9,33.7 ,744 ,530 
255569,https://www.allrecipes.com/recipe/255569/gabes-coffee-crusted-hanger-steak-with-apple-fennel-and-herb-salad/,413 calories;,17.1 ,53.9,20.7 ,33 ,3782 
255580,https://www.allrecipes.com/recipe/255580/chicken-with-brussels-sprouts-butternut-squash-skillet-dinner/,361 calories;,11.3 ,15.7,30.5 ,67 ,99 
255581,https://www.allrecipes.com/recipe/255581/quick-italian-rice-soup/,278 calories;,8.9 ,29.6,19.8 ,35 ,389 
255582,https://www.allrecipes.com/recipe/255582/harvest-tomato-basil-rice-with-pancetta/,242 calories;,6.6 ,37.1,9.1 ,12 ,666 
255583,https://www.allrecipes.com/recipe/255583/warm-italian-rice-salad-with-sausage-and-romaine/,360 calories;,17.7 ,19,15.8 ,29 ,579 
255584,https://www.allrecipes.com/recipe/255584/zesty-italian-salad/,360 calories;,13.9 ,15.2,26 ,57 ,217 
255585,https://www.allrecipes.com/recipe/255585/italian-wedding-rice-with-sausage/,465 calories;,28.6 ,12.6,21.6 ,70 ,1132 
255586,https://www.allrecipes.com/recipe/255586/micahs-4-12-alarm-chili/,196 calories;,6.3 ,25.3,11.5 ,22 ,810 
255587,https://www.allrecipes.com/recipe/255587/naked-cherry-tomato-salad/,55 calories;,4.7 ,3.2,0.6 ,0 ,73 
255588,https://www.allrecipes.com/recipe/255588/chef-johns-chicken-a-la-king/,583 calories;,36.2 ,20.8,43.7 ,179 ,833 
255589,https://www.allrecipes.com/recipe/255589/chef-johns-classic-guacamole/,158 calories;,13.9 ,9.7,2.2 ,0 ,89 
255590,https://www.allrecipes.com/recipe/255590/pizza-dough-pretzels/,221 calories;,2.7 ,40.5,7.2 ,0 ,4782 
255591,https://www.allrecipes.com/recipe/255591/bulgogi-beef-korean-style-barbecue/,998 calories;,66.9 ,63.4,34.5 ,117 ,2394 
255592,https://www.allrecipes.com/recipe/255592/paleo-peach-crisp-with-coconut-and-slivered-almonds/,630 calories;,46.2 ,48.3,12.9 ,23 ,356 
255593,https://www.allrecipes.com/recipe/255593/dairy-and-gluten-free-zucchini-orange-chocolate-chip-muffins/,240 calories;,13.6 ,26.3,4.9 ,46 ,173 
255594,https://www.allrecipes.com/recipe/255594/pear-and-almond-tart-dairy-and-gluten-free/,234 calories;,14 ,24,5.6 ,23 ,102 
255595,https://www.allrecipes.com/recipe/255595/butternut-squash-chicken-street-tacos/,269 calories;,8.2 ,27.2,22.8 ,68 ,1519 
255596,https://www.allrecipes.com/recipe/255596/roasted-squash-and-cashew-sage-pasta/,703 calories;,34.8 ,88.3,20.6 ,39 ,509 
255597,https://www.allrecipes.com/recipe/255597/vegetarian-barley-risotto/,265 calories;,6.3 ,46,8.9 ,0 ,374 
255598,https://www.allrecipes.com/recipe/255598/artichoke-piccata/,482 calories;,26.9 ,48.2,10.8 ,62 ,950 
255599,https://www.allrecipes.com/recipe/255599/hearty-vegetarian-cashew-potatoes/,570 calories;,40.6 ,35.7,18.9 ,61 ,1180 
255600,https://www.allrecipes.com/recipe/255600/vegetarian-millet-lettuce-wraps/,273 calories;,6.4 ,47.9,6.9 ,11 ,1250 
255601,https://www.allrecipes.com/recipe/255601/vegetarian-quinoa-frittatas/,238 calories;,8.7 ,24.3,15.6 ,78 ,353 
255602,https://www.allrecipes.com/recipe/255602/kale-avocado-and-black-bean-salad/,320 calories;,21.8 ,23.8,10.2 ,17 ,752 
255603,https://www.allrecipes.com/recipe/255603/avocado-greek-omelet/,392 calories;,31.3 ,10.5,19.1 ,329 ,1014 
255604,https://www.allrecipes.com/recipe/255604/babas-best-sorrel-soup/,379 calories;,23.9 ,37.5,5.9 ,66 ,1000 
255605,https://www.allrecipes.com/recipe/255605/green-tomato-soup/,224 calories;,13.4 ,21.8,5.1 ,34 ,906 
255606,https://www.allrecipes.com/recipe/255606/tuscan-herbed-roasted-potatoes/,146 calories;,7.5 ,15.9,4.6 ,8 ,225 
255607,https://www.allrecipes.com/recipe/255607/allstar-potato-spinach-and-sausage-soup/,426 calories;,22.8 ,37.7,19 ,38 ,1834 
255608,https://www.allrecipes.com/recipe/255608/blonde-brownies-with-white-chocolate-and-cranberries/,398 calories;,18 ,56.8,4 ,52 ,162 
255609,https://www.allrecipes.com/recipe/255609/artichoke-and-chicken-sausage-cauliflower-paella/,427 calories;,26.9 ,32,18.1 ,26 ,2196 
255610,https://www.allrecipes.com/recipe/255610/black-lentil-veggie-soup/,164 calories;,6.7 ,21.8,3.8 ,15 ,879 
255611,https://www.allrecipes.com/recipe/255611/slow-cooker-cherry-delight/,552 calories;,19.1 ,92.1,3.5 ,32 ,453 
255612,https://www.allrecipes.com/recipe/255612/loaded-double-potato-bites/,309 calories;,21 ,24.3,6.9 ,54 ,623 
255613,https://www.allrecipes.com/recipe/255613/multi-potato-poblano-chowder/,398 calories;,13.9 ,51.3,14.6 ,31 ,1172 
255614,https://www.allrecipes.com/recipe/255614/potato-bombs/,286 calories;,15.4 ,25.2,12.5 ,36 ,484 
255615,https://www.allrecipes.com/recipe/255615/italian-breakfast-potato-bake/,407 calories;,28.1 ,22.5,17.5 ,237 ,635 
255616,https://www.allrecipes.com/recipe/255616/southwestern-breakfast-stacks/,415 calories;,26.9 ,27.3,15.8 ,52 ,883 
255617,https://www.allrecipes.com/recipe/255617/potato-stuffed-poblanos-reverse-potato-skins/,277 calories;,14.8 ,27.2,10.4 ,38 ,351 
255618,https://www.allrecipes.com/recipe/255618/prosciutto-wrapped-stuffed-potato-bites/,134 calories;,5.6 ,16.4,4.8 ,12 ,194 
255619,https://www.allrecipes.com/recipe/255619/farmhouse-roasted-potatoes/,466 calories;,28.2 ,28.2,24.8 ,59 ,1468 
255620,https://www.allrecipes.com/recipe/255620/leslies-super-easy-spinach-artichoke-dip-twice-baked-potatoes/,366 calories;,21.6 ,36.6,9.3 ,36 ,391 
255621,https://www.allrecipes.com/recipe/255621/applesauce-pumpkin-spice-bread/,197 calories;,1.3 ,44,3.3 ,31 ,220 
255622,https://www.allrecipes.com/recipe/255622/toffee-pumpkin-spice-bread/,372 calories;,12 ,61.8,4.7 ,49 ,133 
255623,https://www.allrecipes.com/recipe/255623/pumpkin-spice-snickerdoodles/,78 calories;,3.7 ,10.7,1 ,6 ,39 
255624,https://www.allrecipes.com/recipe/255624/easy-pumpkin-bread-pudding/,437 calories;,13.9 ,71.7,10.2 ,84 ,443 
255625,https://www.allrecipes.com/recipe/255625/pumpkin-bread-pudding-with-crumb-topping/,651 calories;,32.1 ,84.2,9.7 ,155 ,511 
255626,https://www.allrecipes.com/recipe/255626/healthy-vegan-pumpkin-bread/,241 calories;,6.2 ,44.2,5.6 ,0 ,333 
255627,https://www.allrecipes.com/recipe/255627/amazing-vegan-pumpkin-bread/,105 calories;,3.6 ,17.6,2 ,0 ,124 
255628,https://www.allrecipes.com/recipe/255628/truffle-cheese-and-potato-tacos/,412 calories;,24.7 ,61.1,16.6 ,0 ,69 
255629,https://www.allrecipes.com/recipe/255629/lettuce-wrap-tacos/,344 calories;,18.1 ,40.2,8.8 ,< 1 ,927 
255630,https://www.allrecipes.com/recipe/255630/tofu-basil-dressing/,38 calories;,2 ,2.2,3.5 ,0 ,59 
255631,https://www.allrecipes.com/recipe/255631/chef-johns-apple-fritters/,248 calories;,9.2 ,39.6,3 ,31 ,243 
255632,https://www.allrecipes.com/recipe/255632/pumpkin-oatmeal-cookies-for-two/,195 calories;,1.5 ,42,4.8 ,0 ,382 
255633,https://www.allrecipes.com/recipe/255633/cheesy-cauliflower-pizza-crust/,54 calories;,1.4 ,7.8,4.4 ,46 ,99 
255634,https://www.allrecipes.com/recipe/255634/cauliflower-almond-pizza-crust/,137 calories;,9.7 ,7.7,7.1 ,70 ,96 
255635,https://www.allrecipes.com/recipe/255635/the-original-apple-dapples/,218 calories;,7.2 ,37.4,2.3 ,17 ,231 
255636,https://www.allrecipes.com/recipe/255636/apple-dapple-cake-with-lime-glaze/,1020 calories;,57.1 ,124.1,8.9 ,117 ,598 
255637,https://www.allrecipes.com/recipe/255637/bacon-and-blue-cheese-potato-pancakes/,138 calories;,5.8 ,17.2,4.8 ,24 ,320 
255638,https://www.allrecipes.com/recipe/255638/goat-cheese-potato-pancakes-with-poached-eggs/,231 calories;,12.8 ,16.3,13.6 ,193 ,543 
255639,https://www.allrecipes.com/recipe/255639/chicken-stew-kerala-style/,339 calories;,18.2 ,23.1,23.2 ,51 ,110 
255640,https://www.allrecipes.com/recipe/255640/moms-comforting-chicken-stew/,646 calories;,37.5 ,48.5,31.4 ,162 ,819 
255641,https://www.allrecipes.com/recipe/255641/vegetable-loaded-potato-stew/,138 calories;,0.7 ,29.5,4 ,0 ,1006 
255642,https://www.allrecipes.com/recipe/255642/vegan-potato-soup/,147 calories;,4.2 ,25.1,3 ,0 ,1237 
255643,https://www.allrecipes.com/recipe/255643/classic-cornbread-sausage-stuffing/,381 calories;,17.7 ,42.9,12.1 ,49 ,1713 
255644,https://www.allrecipes.com/recipe/255644/fluffy-mashed-potatoes/,202 calories;,2.4 ,41.1,5.1 ,5 ,290 
255645,https://www.allrecipes.com/recipe/255645/make-ahead-gravy/,140 calories;,12.1 ,6.6,1.5 ,31 ,525 
255646,https://www.allrecipes.com/recipe/255646/individual-turkey-pot-pies/,994 calories;,64.3 ,70.3,33.8 ,127 ,1072 
255647,https://www.allrecipes.com/recipe/255647/butternut-curry-soup/,150 calories;,6.8 ,22.7,2.4 ,16 ,517 
255648,https://www.allrecipes.com/recipe/255648/white-chili-with-chicken-corn/,373 calories;,5.9 ,42.4,37.6 ,69 ,1173 
255649,https://www.allrecipes.com/recipe/255649/lemon-ginger-chicken-noodle-soup/,226 calories;,8.6 ,14.2,22.3 ,58 ,722 
255650,https://www.allrecipes.com/recipe/255650/classic-minestrone-soup/,235 calories;,4.8 ,38.6,9.6 ,< 1 ,1221 
255651,https://www.allrecipes.com/recipe/255651/one-pan-cheddar-mac/,433 calories;,18.8 ,44,20.8 ,54 ,1031 
255652,https://www.allrecipes.com/recipe/255652/lemon-and-herb-fish-skillet/,373 calories;,3.1 ,51.7,33.1 ,46 ,1337 
255655,https://www.allrecipes.com/recipe/255655/creamy-salmon-chowder/,429 calories;,11.7 ,64.2,19 ,42 ,937 
255656,https://www.allrecipes.com/recipe/255656/salmon-chowder-on-a-budget/,301 calories;,13.2 ,28.3,20.8 ,65 ,837 
255657,https://www.allrecipes.com/recipe/255657/slow-cooker-salmon-chowder/,403 calories;,22.4 ,23.2,29.9 ,102 ,2041 
255658,https://www.allrecipes.com/recipe/255658/rich-sweet-potato-cheesecake/,530 calories;,35.1 ,44.9,10.7 ,186 ,404 
255659,https://www.allrecipes.com/recipe/255659/butternut-squash-and-beef-lasagna/,443 calories;,21.3 ,41.2,24.7 ,99 ,1235 
255660,https://www.allrecipes.com/recipe/255660/abuelas-picadillo/,378 calories;,22 ,22,24.1 ,74 ,1856 
255661,https://www.allrecipes.com/recipe/255661/cream-of-broccoli-soup-with-quinoa/,405 calories;,13.3 ,60.9,13.8 ,0 ,579 
255662,https://www.allrecipes.com/recipe/255662/cabbage-leek-and-broccoli-soup/,255 calories;,7.7 ,42.7,5.9 ,0 ,567 
255663,https://www.allrecipes.com/recipe/255663/baked-zucchini-parmesan-fries/,106 calories;,7.9 ,5.4,5.6 ,2 ,63 
255664,https://www.allrecipes.com/recipe/255664/zucchini-bruschetta/,161 calories;,7.3 ,18.3,6 ,14 ,508 
255665,https://www.allrecipes.com/recipe/255665/riced-cauliflower/,231 calories;,14 ,24.4,8 ,0 ,943 
255666,https://www.allrecipes.com/recipe/255666/vegan-carrot-top-vegetable-soup/,162 calories;,8 ,20.4,3.3 ,0 ,849 
255667,https://www.allrecipes.com/recipe/255667/cranberry-orange-scones/,232 calories;,9.2 ,34.1,3.6 ,23 ,284 
255668,https://www.allrecipes.com/recipe/255668/cranberry-orange-smoothie/,260 calories;,6.3 ,32.5,18.5 ,0 ,298 
255669,https://www.allrecipes.com/recipe/255669/creamy-pesto-pasta-with-almond-breeze/,662 calories;,34.1 ,75.9,20.1 ,7 ,258 
255670,https://www.allrecipes.com/recipe/255670/kale-poblano-mac-n-cheese/,303 calories;,16.6 ,25.8,13.1 ,36 ,381 
255671,https://www.allrecipes.com/recipe/255671/pomegranate-white-chocolate-muffins/,308 calories;,15.4 ,40.7,3.5 ,21 ,247 
255672,https://www.allrecipes.com/recipe/255672/pumpkin-pie-from-almond-breeze/,365 calories;,14.2 ,54.8,6.4 ,127 ,624 
255673,https://www.allrecipes.com/recipe/255673/almond-flour-pancakes-from-almond-breeze/,105 calories;,4.8 ,8.1,8.6 ,56 ,111 
255674,https://www.allrecipes.com/recipe/255674/berry-apricot-smoothie/,198 calories;,4.5 ,31.4,10.8 ,0 ,191 
255675,https://www.allrecipes.com/recipe/255675/overnight-slow-cooker-breakfast-casserole/,490 calories;,39.5 ,17.6,26.3 ,362 ,979 
255676,https://www.allrecipes.com/recipe/255676/baked-mushroom-chicken-sausage-bowls/,178 calories;,11.8 ,5.6,14.2 ,218 ,410 
255677,https://www.allrecipes.com/recipe/255677/breakfast-cheesesteaks/,667 calories;,37.7 ,38.1,44.2 ,640 ,1420 
255678,https://www.allrecipes.com/recipe/255678/jalapeno-and-canadian-bacon-breakfast-quesadillas/,848 calories;,62.5 ,34.7,38.1 ,519 ,1316 
255679,https://www.allrecipes.com/recipe/255679/breakfast-enchiladas-from-jones-dairy-farm/,699 calories;,41.4 ,42.4,40.2 ,468 ,1544 
255680,https://www.allrecipes.com/recipe/255680/baked-spaghetti-from-borden-cheese/,990 calories;,38.7 ,102.9,55.6 ,131 ,1642 
